$	dollarni tashkil etadi	dollar
విన్న	eshitdi	listened
విపణి	bozor	market
విపత్తు	baxtsiz hodisa	hazard
విపత్తుల	ofatlar	hurdles
విపత్తులు	ofatlar	calamities
విపరీతంగా	sinaps	extremely
విపరీతమైన	shafqatsiz	extremely
విపులంగా	yaxshi	broadening
విప్లవ	inqilobiy	revolution
విప్లవకారులు	inqilobchilar	revolutionaries
విప్లవాత్మక	inqilobiy	revolutionary
విప్లవాత్మకమైన	inqilobiy	revolutionary
విప్లవానికి	inqilob	for revolution
విఫలమైంది	amalga oshmadi	failed
విబ్రియో	vibrio	vibrio
విభజన	chorraha	division
విభజనను	bo&#39;lim	divided
విభజించవచ్చు	buzilgan	can be divided
విభజించారు	bo&#39;lingan	divided
విభజించి	bo&#39;lmoq	division
విభజింపబడింది	bo&#39;lingan	divided
విభజింపవచ్చును	tasniflangan	can be divided
విభజిస్తారు	bo&#39;lingan	devide
విభాగం	bo&#39;lim	department
విభాగంలో	bo&#39;lim	in department
విభాగము	bo&#39;lim	department
విభాగానికి	bo&#39;lim	division
విభాగాలలో	bo&#39;limlar	divisions
విభాగాలు	bo&#39;limlar	division
విభాగాలుగా	bo&#39;limlar	divisions
విభిన్న	turli xil	different
విభిన్నమైన	turli xil	diverse
విభూతి	vibhuti	a pooja article called viboothi
విభేదాలు	qarama-qarshiliklar	different
విమధుసూదనరావు	vimadhusudanaravu	vimadusanarao
విమర్శ	tanqid	criticism
విమర్శకుడు	tanqidchi	critic
విమర్శకుల	tanqidchilar	says
విమర్శకులు	tanqidchilar	critics
విమర్శలకు	tanqid	criticisms
విమర్శలు	tanqidlar	criticisms
విమర్శించాడు	tanqid qilindi	criticized
విమాన	parvoz	aero
విమానం	samolyot	aeroplane
విమానాలు	reyslar	aeroplanes
విమానాశ్రయం	aeroport	airport
విమానాశ్రయాలు	aeroportlar	airport
విముక్తి	ozod qilingan	liberation
వియత్నాం	vetnam	vietnam
విరమణ	iste&#39;fo	retirement
విరాళాలు	xayr-ehson	funds
విరిగి	buzilgan	broke
విరిగిన	buzilgan	broken
విరివిగా	keng	freely
విరుద్ధంగా	aksincha	oppositely
విలాసము	dam olish	address
విలియం	uilyam	william
విలియమ్	uilyam	william
విలీనం	birlashish	merger
విలువ	qiymati	value
విలువను	qiymati	value
విలువలను	qiymatlar	values
విలువలు	qiymatlar	values
విలువైన	qimmatbaho	valuble
వివక్ష	diskriminatsiya	non-cooperation
వివరంగా	batafsil	clearly
వివరణ	ta&#39;rif	explanation
వివరణలు	izohlar	maters
వివరములు	tafsilotlar	explanations
వివరాలు	tafsilotlar	details
వివరించడానికి	tushuntirish uchun	vivarinchadaaniki
వివరించబడింది	tushuntirish	vivarinchabadindhi
వివరించాడు	tushuntirish	telling
వివరించి	tushuntirish	breafly
వివరించే	tafsilotlar	explain
వివరిస్తారు	tushuntirish	explain
వివరిస్తుంది	tushuntiradi	will explain
వివరిస్తూ	tushuntirish	explaining
వివాదం	qarama-qarshilik	dispute
వివాదాలు	bahslar	disputes
వివాహ	to&#39;y	marriage
వివాహం	uylangan	marriage
వివాహము	uylangan	marriage
వివాహాలు	to&#39;ylar	marriages
వివిధ	turli xil	diifferent
వివృతబీజాలు	gimnosperm	differnt kinds of
వివేకానంద	vivekananda	vivekananda
విశాఖ	visaxapatnam	vishaka
విశాఖపట్టణం	visaxapatnam	visakhapatnam
విశాఖపట్నం	visaxapatnam	visakhapatnam
విశాఖపట్నంలో	visaxapatnam	in visakhapatanam
విశాల	keng	sprawling
విశాలమైన	keng	sprawling
విశాలాంధ్ర	visalandra	vishalandhra
విశిష్ట	tanlangan	special
విశిష్టత	o&#39;ziga xoslik	speciality
విశిష్టతలు	xususiyatlari	famous
విశిష్టమైన	taniqli	special
విశేష	imtiyozli	particularly
విశేషం	bu	adjective
విశేషంగా	eksponent bo&#39;yicha	famous
విశేషమైన	diqqatga sazovor	specially
విశేషాలను	izohlar	matters
విశేషాలు	xususiyatlari	specialities
విశ్రాంతి	dam oling	intermission, rest
విశ్లేషణ	tahlil	analysis
విశ్వ	dunyo	world
విశ్వం	koinot	universe
విశ్వంలో	koinot	in the universe
విశ్వదాభిరామ	visvadabhirama	vishwadhabhirama
విశ్వనాథ	vishvanat	viswanatha
విశ్వనాథ్	vishvanat	viswanath
విశ్వనాధ	vishvanat	viswanatha
విశ్వనాధ్	vishvanat	vishwanath
విశ్వము	olam	universe
విశ్వవిద్యాలయ	universitet	of university
విశ్వవిద్యాలయం	universitet	university
విశ్వవిద్యాలయంలో	universitet	in university
విశ్వవిద్యాలయము	universitet	university
విశ్వవిద్యాలయానికి	universitet	to university
విశ్వవిద్యాలయాల	universitetlar	universities
విశ్వవిద్యాలయాలలో	universitetlar	universities
విశ్వవిద్యాలయాలు	universitetlar	universities
విశ్వసిస్తారు	ishonch	believe
విశ్వామిత్ర	vishvamitra	viswamithra
విశ్వాసం	ishonch	trustworthy
విశ్వాసాన్ని	imon	confidence
విశ్వాసాలు	e&#39;tiqodlar	faiths
విషమ	inqiroz	poisonous
విషయ	tarkibi	subject
విషయం	thing	matter
విషయంగా	to&#39;piq	matter
విషయంపై	yoqilgan	on the subject
విషయంలో	agarda	in the case of
విషయము	mavzular	subject
విషయమై	haqida	matter
విషయానికి	kimga	topic
విషయాన్ని	the	matter
విషయాల	narsalar	matters
విషయాలకు	narsalar	information
విషయాలను	narsalar	matters
విషయాలపై	masalalar	on topic
విషయాలలో	har qanday	other matters
విషయాలు	narsalar	subjects
విషాద	afsus	sad
విషాదం	fojia	bad news
విష్ణు	vishnu	vishnu
విష్ణుకుండినులు	vishnukundinlar	vishnukundinas
విష్ణుమూర్తి	vishnu	lord vishnu
విష్ణువు	vishnu	vishnuvu
విష్ణువుకు	vishnu	vishnu
విష్ణువును	vishnu	vishnu
విస్తరణ	kengayish	development
విస్తరించడం	uzaytirmoqda	spread
విస్తరించాయి	kengaytirilgan	spreaded
విస్తరించి	kengayadi	prevail
విస్తరించింది	kengaytirilgan	covered
విస్తరించిన	kengaytirilgan	spread in
విస్తారంగా	keng	large area
విస్తారము	kengayish	abondance
విస్తారమైన	keng	plentiful
విస్తీర్ణం	maydon	count
విస్తీర్ణంలో	maydon	covered
విస్తృత	kengaytirilgan	specific
విస్తృతంగా	keng	famous
విస్తృతమైన	keng	strong
విస్ఫోటనం	burish	blast
వీ	wii	v.
వీటి	the	this
వీటికి	kimga	vitiki
వీటితో	qo&#39;shimcha,	with them
వీటిని	bular	these
వీటిలో	bular	in these
వీడి	ketish	these
వీడియోలు	videolar	medias
వీధి	ko‘cha	lane
వీధిలో	ko&#39;chada	in the street
వీధులు	ko&#39;chalar	roads
వీనిలో	bunga quyidagilar kiradi	in these
వీర	qahramon	veera
వీరంతా	ular	all of them (refers to people - all these people)
వీరబ్రహ్మేంద్రస్వామి	virabrahmendrasvami	veera brahmendra swamy
వీరి	the	their
వీరికి	kimga	to them
వీరిని	ular	them
వీరిలో	bular	among these
వీరు	ular	these
వీరుడు	qahramon	veerudu
వీరేశలింగం	viresalingam	veeresalingam
వీలు	ruxsat bering	able
వీలుగా	qilish uchun	convenient
వీలున్న	sozlanishi mumkin	some
వుంటాయి	sizlar	will be there
వుంటారు	sizlar	stay
వుంటుంది	bu	here
వుండి	mana	being
వుండును	bu	be there
వుండే	the	consists
వుండేది	edi	is there
వుంది	bu	is there
వున్న	the	being
వున్నది	mana	available
వున్నవి	sizlar	there
వున్నా	mana	is there
వున్నాయి	mana	are there
వుయ్యాల	vuyyala	cradle
వూరిలో	vurilo	in the village
వూరు	vuru	place
వృక్ష	o&#39;simlik	tree
వృక్షం	daraxt	tree
వృక్షాలు	daraxtlar	trees
వృత్తం	davra	circle
వృత్తాంతము	xayoliy	story
వృత్తి	professional	job
వృత్తిగా	kasb	as a profession
వృత్తిని	ishga qabul qilish	occupation
వృత్తులు	kasblar	designations
వృద్ధి	o&#39;sish	development
వృశ్చిక	chayon	scorpio
వృషణాలు	sinovlar	testis
వృషభ	toros	bull
వెంకట	venkata	venkata
వెంకటగిరి	venkatagiri	venkatagiri name
వెంకటేశ్వర	venkatesvara	venkateshwar
వెంకటేశ్వరరావు	venkatesvara	venkateshwar rao
వెంకయ్య	venkaya	venkaya
వెంట	birgalikda	along
వెంటనే	tez orada	immediately
వెండి	kumush	silver
వెంబడి	butun dunyo bo&#39;ylab	behind
వెచ్చని	issiq	hot water
వెడల్పు	kengligi	breath
వెదురు	bambuk	bamboo
వెనక	ortda	behind
వెనక్కి	olib tashlandi	backward
వెనక్కు	tug&#39;ilgan	behind
వెనుక	orqa	back
వెనుకకు	orqaga	return
వెనుకబడిన	orqaga	backward
వెన్న	sariyog &#39;	butter
వెన్నుపూస	vertebra	back bone
వెన్నెముక	orqa miya	spine
వెన్నెల	oy nuri	moonlight
వెబ్	internet	veb
వెబ్సైటు	veb-sayt	website
వెబ్‌సైటు	veb-sayt	website
వెబ్‌సైటులో	veb-sayt	web site
