$	usd	dollar
trupa	līķis	torso
trupe	karaspēks	troops
tržišta	tirgos	markets
tržište	tirgus	market
tržištu	tirgus	market
tu	tu	here
tuge	skumjas	sorrows
tulijum	tūlijs	thulium
tumačenja	interpretācijas	explanation
tumačenje	interpretācija	interpretation
tumačenju	interpretācija	interpertation
tumor	audzējs	tumor
tumora	audzējs	tumor
tumori	audzēji	tumors
tunel	tunelis	tunnel
tunis	tunisija	tunisia
turci	turki	turks
turista	tūrists	tourist
turistička	tūrists	tourist
turističke	tūrists	tourist
turistički	tūrists	travel
turizam	tūrisms	tourism
turizma	tūrisms	tourism
turneja	tūre	tour
turneje	ekskursijas	tour
turneju	tūre	tour
turnir	turnīrs	tournament
turnira	turnīrs	tournament
turniri	turnīri	tournaments
turno	pagrieziens	turno
turska	tītars	turkish
turske	turku	turkish
turski	turku	turkish
turskim	turku	turkish
turskog	turku	turkish
turskoj	turku	turkey
turskom	turku	turkish
tursku	turku	turkey
tuzla	tuzla	tuzla
tuzlanskog	tuzla	tuzla
tuzle	tuzle	tuzla
tuzli	tuzli	tuzla
tuđman	tudjman	tudjman
tuđmana	tudjman	tudjman
tv	tv	tv
tvari	vielas	matter
tvoje	tavs	yours
tvorac	veidotājs	creator
tvore	forma	create
tvorevina	radīšana	product
tvornica	rūpnīca	factory
tvornice	rūpnīcas	factories
tvrde	viņi apgalvo	claim
tvrdi	apgalvo	claims
tvrdio	apgalvoja	claimed
tvrdnja	prasība	claim
tvrdnje	apgalvo	claims
tvrdoća	cietība	hardness
tvrtka	uzņēmums	company
tvrtko	uzņēmums	tvrtko
tvrđava	cietoksnis	fortress
tvrđave	cietokšņi	fortress
tvrđavu	cietoksnis	fortress
tzv	ts	so called
u	u	in
ubija	nogalina	kiled
ubijaju	viņi nogalina	are killing
ubijen	nogalināts	killed
ubijeni	nogalināts	murdered
ubijeno	nogalināts	killed
ubio	nogalināts	killed
ubistva	slepkavības	murders
ubistvo	slepkavība	murder
ubiti	nogalināt	kill
ubraja	skaita	counts
ubrajaju	viņi skaita	include
ubrzanje	paātrinājums	acceleration
ubrzo	drīz	soon
ubuntu	ubuntu	ubuntu
ubuntua	ubuntua	ubuntu
udaje	precas	marry
udala	precējies	married
udaljena	tālvadības	away
udaljenost	attālums	distance
udaljenosti	attālumi	distance
udar	insults	impact
udara	streiki	strike
udarac	sitiens	blow
udari	streiki	strikes
udio	dalīties	part
udovica	atraitne	widow
udruženja	asociācijas	association
udruženje	asociācija	association
uefa	uefa	uefa
ugalj	ogles	coal
ugao	leņķis	corner
ugarske	ungāru	hungary
ugarski	ungāru valodā	hungarian
ugarskog	ungāru	hungarian
ugarskoj	ungāru valodā	hungarian
ugarskom	ungāru valodā	hungary
ugarsku	ungāru valodā	hungary
ugla	stūriem	angle
uglavnom	pārsvarā	mainly
ugled	reputācija	reputation
uglja	ogles	coal
ugljen	ogles	charcoal
ugljik	oglekļa	carbon
ugljika	oglekļa	carbon
ugljikohidrati	ogļhidrāti	carbohydrates
uglom	leņķis	angle
uglova	leņķi	anges
uglu	stūra	corner
ugovor	līgumu	contract
ugovora	līgumu	contract
ugovorom	līgumu	contract
uhapšen	arestēts	arrested
ujedinjene	vienoti	united
ujedinjeni	vienoti	united
ujedinjenih	vienoti	united
ujedinjenim	vienoti	united
ujedinjenje	apvienošana	unification
ujedinjeno	vienoti	united, consolidated
ujedinjenog	vienoti	united
ujedno	tajā pašā laikā	same time
ujutro	no rīta	in the morning
ukazao	norādīja	pointed
ukazuje	norāda	indicates
ukazuju	norādīt	indicate
uključuje	ietilpst	include
uključuju	iekļaut	include
uključujući	ieskaitot	including
ukloniti	noņemt	remove
ukoliko	ja	if
ukraden	nozagts	stolen
ukrajina	ukraina	ukraine
ukrajinci	ukraiņi	ukrainians
ukras	rotājums	decoration
ukratko	īsumā	briefly
ukupan	kopā	total
ukupna	kopā	total
ukupne	kopā	total
ukupnim	kopā	total
ukupno	kopā	total
ukupnog	kopā	total
ukupnom	kopā	total
ukus	garša	taste
ulaganja	investīcijas	investments
ulaska	ieraksts	entry
ulaz	ieeja	entry
ulaza	ieeja	entrance
ulazak	ieraksts	entry
ulaze	viņi ieiet	enter
ulazi	ieiet	enters
ulaznih	ievadi	entry
ulazu	ieeja	entrance
ulica	ielas	street
ulice	ielas	street
ulici	iela	street
ulijeva	ielej	flows
ulja	eļļas	oil
ulkus	čūla	ulcer
ulkusa	čūla	ulcus
ulkusne	čūlas	acorn
uloga	lomu	role
uloge	lomas	parts
ulogu	lomu	part
ulozi	likmes	role
umire	mirst	dies
umjerena	mērens	temperate
umjereno	mērens	moderate
umjesto	tā vietā	instead
umjetnici	mākslinieki	artists
umjetnik	mākslinieks	artist
umjetnika	mākslinieki	artist
umjetnička	māksliniecisks	art
umjetničke	māksliniecisks	art
umjetnički	māksliniecisks	art,artistic
umjetničkih	māksliniecisks	artistic
umjetnost	māksla	art
umjetnosti	māksla	arts
umre	viņš mirst	die
umrežavanje	tīklošana	networking
umrla	nomira	died
umro	nomira	died
un	un	un
una	una	una
unaprijed	iepriekš	advance
unatoč	neskatoties	despite
und	un	and
une	viens	una
unescoa	unesco	unesco
uni	uni	una
unija	savienība	union
unije	savienība	union
unijeti	lai ievadītu	input
uniji	savienība	union
union	savienība	union
united	vienoti	united
university	universitāte	university
univerzitet	universitāte	university
univerziteta	universitāte	university
univerzitetima	universitātes	universities
univerzitetski	universitāte	university
univerzitetu	universitāte	university
uništavanje	iznīcināšana	destruction
uništena	iznīcināts	destroyed
uništenja	iznīcināšana	destruction
uništiti	iznīcināt	destroy
unosi	ieraksti	importing
unprofora	unprofora	unprofor
unskosanskog	unskosanskog	una - sana
unuka	mazmeita	granddaughter
unutar	iekšā	inside
unutrašnja	iekšējais	interior
unutrašnje	iekšējais	inner
unutrašnjeg	iekšējais	inside
unutrašnji	iekšējais	internal
unutrašnjih	iekšējais	inner
unutrašnjim	iekšējais	internal
unutrašnjost	interjers	interior
unutrašnjosti	interjers	interior
uobičajena	izplatīts	usual,common
uobičajene	izplatīts	usual
uobičajeni	izplatīts	common
uobičajeno	parasti	common
uopće	vispār	at all
uopšte	vispār	general
uostalom	galu galā	after all
uoči	pirms tam	before
uočio	pamanīju	observed
upala	iekaisums	inflammed
upale	iekaisums	pneumonia
upisuje	ieiet	writes
uporedo	paralēli	parallel
uporišta	cietokšņi	stronghold
upotreba	izmantot	use
upotrebe	izmantot	use
upotrebi	izmantot	use
upotrebljava	izmanto	uses
upotrebljavaju	izmantot	use
upotrebom	izmantojot	use of
upotrebu	izmantot	use
upoznaje	sanāk	meet
upoznao	met	meet
uprava	vadība	administration
uprave	administrācija	administration
upravlja	pārvalda	runs
upravljaju	pārvaldīt	manage
upravljanja	vadība	management
upravljanje	vadība	managing
upravno	administratīvi	administrative
upravo	taisnība	i was just
upravom	vadība	administration
upravu	vadība	administration
uprkos	par spīti	in spite of
uputa	instrukcijas	directions
upute	instrukcijas	directions
uputio	uzdots	goes to
upućuje	atsaucas	suggests
upućuju	atsaukties	shoot
uradi	darīt	device
uradio	darīts	did
uraditi	darīt	do
uranijum	urāns	uranium
urbana	pilsētas	urban
urbane	pilsētas	urban
urbani	pilsētas	urban
urednik	redaktors	editor
uređaj	ierīce	device
uređaja	ierīce	device
uređaji	ierīces	devices
uređajima	ierīces	device
uređena	sakārtots	ordered
uređenja	vienošanās	decoration
uređenje	sakārtošana	organization
uređenju	sakārtošana	structuring
us	mums	us
usa	asv	usa,abbrevation of united states of america
usb	usb	usb
useljenika	imigranti	immigrants
usko	saspringts	narrowly
uskoro	drīz	soon
uskrs	lieldienas	easter
uskrsa	lieldienas	easter
uskufi	uskufi	iskufi
uslijed	līdz	due to
uslijedila	sekoja	followed by
uslijedio	sekoja	followed
usljed	līdz	during
uslov	stāvoklis	condition
uslova	nosacījumus	conditions
uslove	nosacījumus	conditions
uslovi	nosacījumus	terms
uslovima	nosacījumus	conditions
usluga	apkalpošana	services
usluge	pakalpojumi	services
usmena	mutiski	spoken
usne	lūpas	lips
usora	usora	usora    (name of town)
usore	usore	usora
usori	usori	usori
uspijeva	izdodas	manage
uspijevaju	viņiem izdodas	manage
uspio	izdevās	succeed
uspjeh	veiksme	success
uspjeha	veiksme	success
uspjehe	panākumi	success
uspjehom	veiksme	success
uspjela	izdevās	succeeded
uspjele	izdevās	managed
uspjeli	izdevās	managed
uspjesi	panākumi	successes
uspješan	veiksmīgs	successful
uspješna	veiksmīgs	successful
uspješni	veiksmīgs	successful
uspješno	veiksmīgi	succesfull
uspon	celties	rise
usporedba	salīdzinājums	comparison
usporedbi	salīdzinājums	comparing
uspostavili	nodibināta	founded
uspostaviti	nodibināt	establish
uspostavlja	nodibina	constitutes
uspostavljaju	nodibināt	established
uspostavljanja	nodibināšana	introducing
uspostavljanje	nodibināšana	establishment
uspostavljena	nodibināta	established
usprkos	neskatoties	despite
usta	mute	mouth
ustanak	sacelšanās	uprising
ustanka	sacelšanās	uprising
ustanova	institūcija	institute
ustanove	institūcijas	institution
ustav	konstitūcija	constitution
ustava	konstitūcija	constitution
ustavna	konstitucionālā	constitutional
ustavne	konstitucionālā	constituional
ustavni	konstitucionālā	constitutional
ustavnog	konstitucionālā	constitutional
ustavom	konstitūcija	constitution
ustavu	konstitūcija	constitution
ustima	mute	mouth
ustvari	patiesībā	in fact
usvojen	pieņemts	adopted
usvojena	pieņemts	received
utakmica	sakritība	match
utakmice	sērkociņi	game
utakmici	sērkociņi	game
utakmicu	sakritība	game
utc	utc	utc
utemeljen	iezemēts	found
utemeljena	iezemēts	founded
uticaj	ietekmēt	impact
uticaja	trieciens	influence
uticajem	ietekmēt	influence
uticajima	ietekmes	impacts
uticala	ietekmēja	influenced
utiče	ietekmē	affect
utiču	ietekmēt	affect
utjecajem	trieciens	influence
utvrda	forts	fort
utvrde	nocietinājumi	foritications
utvrditi	lai noteiktu	determine
utvrđena	noteikts	confirmed
utvrđeni	noteikts	established
utvrđenja	nocietinājumi	fortresses
utvrđenje	nocietinājums	fortification
utvrđeno	noteikts	determined
utvrđuje	nosaka	determined
uveden	ieviesa	introduced
uveliko	ļoti	considerably
uveo	ieviesa	introduced
uvijek	vienmēr	always
uvjet	stāvoklis	condition
uvjeta	nosacījumus	conditions
uvjete	nosacījumus	conditions
uvjeti	nosacījumus	conditions
uvjetima	nosacījumus	conditions
uvod	ievads	introduction
uvodi	ievads	introduced
uvođenja	ievads	introduction
uvođenje	ievads	introduction
uvođenjem	ieviešot	introduction
uz	uz	with
uzeo	paņēma	took
uzeti	ņemts	taken
uzgajaju	viņi selekcionē	grown
uzgoj	audzēšana	growing
uzima	ņem	takes
uzimaju	viņi ņem	take
uzimanje	ņemot	taking
uzor	raksts	model
uzoru	raksts	ideal
uzroci	cēloņi	causes
uzrok	cēlonis	cause
uzroka	cēlonis	cause
uzrokovati	cēlonis	cause
uzrokuje	cēloņi	causes
uzrokuju	cēlonis	caused
uzvišenja	pacēlumi	mound
ući	lai ievadītu	enter
uče	mācīties	learn
učenici	studentiem	students
učenik	students	pupil
učenika	studentiem	students
učenja	mācīšanās	teaching
učenje	mācīšanās	study
učenju	mācīšanās	learning
učestvovala	piedalījās	participated
učestvovali	piedalījās	participated
učestvovalo	piedalījās	took part
učestvovao	piedalījās	involve
učestvovati	piedalīties	participate
učestvuje	piedalās	take part
učestvuju	piedalīties	participate
učešće	dalība	participation
uči	māca	is being learned
učini	dari to	do
učinila	izdarīja	did
učinili	izdarīja	did
učinio	izdarīja	did
učiniti	darīt	make
učio	mācīja	learned
učitelj	skolotājs	teacher
uđe	ieiet	enters
ušao	ievadīts	entered
ušla	pa kreisi	entered
ušle	ievadīts	entered
ušli	pa kreisi	entered
ušlo	aizgājuši	entered
ušća	ausis	delta
ušće	estuārs	usce
ušću	auss	mouth
uživali	baudīja	enjoy
uživao	baudīja	enjoyed
uživo	tiešraide	live
v	v	v,middle initial
vagina	maksts	vagina
vagine	maksts	vagina
vajta	balts	vajta
vaju	vaju	vaju
vakuf	waqf	vakuf
vakufa	waqf	vakuf
val	val	val (river)
valja	valja	we should
valova	viļņi	waves
valuta	valūta	currency
valute	valūta	currency
valutu	valūta	currency
vam	tev	you
vama	tev	you
van	van	out of
vanjska	ārējs	outer
vanjske	ārējs	external
vanjski	ārējais	outer
vanjskih	ārējs	foreign
vanjskim	ārējs	outside
vanjsko	ārējs	foreing
vanjskog	ārējs	outside
vareš	tu gatavo ēst	vares
varijabla	mainīgs	variable
varijable	mainīgie	variables
varijabli	mainīgie	variables
varijanta	variants	variant
varijante	varianti	variants
varira	mainās	varies
variraju	mainīties	vary
varoš	varosh	borough
vas	tu	you
vasiljevič	vasiļjevičs	vasiljevič
vat	kua	watt
vatikan	vatikāns	vatican
vatra	uguns	fire
vaš	tavs	your
važan	svarīgs	important
važi	derīgs	represent
važna	svarīgs	important
važne	svarīgs	important
važni	svarīgs	important
važnih	svarīgs	important
važnije	svarīgāks	important
važniji	svarīgāks	important
važnijih	svarīgāks	important
važno	svarīgs	important
važnost	svarīgums	importance
važnosti	svarīgums	importance
važnu	svarīgs	important
vc	vc	wc
ve	un	ve
vedad	vedad	vedad
vegetacija	veģetācija	vegetation
velež	velež	velež
veleža	veleža	velez
velik	liels	big
velika	liels	large
velike	lieli	big
veliki	lieli	big
velikih	lieli	big
velikim	lieli	large
veliko	liels	large
velikog	lieliski	large
velikoj	lieliski	large
velikom	lieliski	high
veliku	lieliski	big
veličanstveni	lielisks	great
veličanstvenog	lielisks	magnificent
veličina	izmērs	size
veličine	izmērs	size
veličini	izmērs	size
veličinu	izmērs	size
vene	vēnas	veins
venecija	venēcija	venice
venecije	venēcija	venice
venera	venera	venus
venere	finieris	venus
veoma	ļoti	very
vergilije	virgila	vergilije
verzija	versija	version
verzije	versijas	versions
verziji	versija	version
verziju	versija	version
veselin	veselin	veselin
vetar	vējš	vetar (juzni vetar - name of a music band. juzni vetar - south wind)
veza	savienojums	connection
vezama	saites	connections
vezan	saistīts	linked
vezana	saistīts	connected
vezane	saistīts	related
vezani	saistīts	tied
vezano	saistīti	connected
veze	savienojumi	ties
vezi	saites	about
vezir	vizieris	vizier
vezira	vizieris	vizier
vezu	savienojums	ties
vezuje	saista	ties
već	jau	already
veća	lielāks	biger
veće	nakts	evening
većeg	lielāks	bigger
većem	lielāks	most
veći	lielāks	most
većih	lielāks	larger
većim	lielāks	greater
većina	lielākā daļa	most
većine	lielākā daļa	majority
većini	lielākā daļa	majority
većinom	pārsvarā	majority
većinski	vairums	majority
većinu	lielākā daļa	most
većoj	lielāks	larger
veću	lielāks	greater
večer	vakarā	evening
večera	vakariņas	dinner
večeri	vakaros	evening
veže	torņi	ties
vežu	kakla saite	tie
vi	tu	you
vid	vid	kind
vida	vida	sight
vide	vide	see
video	video	video
vidi	redzēt	see
vidimo	mēs redzam	see
vidio	ieraudzīja	saw
vidjeli	redzēts	see
vidjeti	redzēt	see
vidljiv	redzams	visible
vidljiva	redzams	visible
vidljive	redzams	visible
vidljivi	redzams	visible
vidljivo	redzams	visible
vidu	laipns	considering
vii	vii	vii
viii	viii	8
vijadukt	viadukts	viaduct
vijek	gadsimtā	century
vijeka	gadsimtā	century
vijekova	gadsimtos	ages
vijekovima	gadsimtiem	centuries
vijeku	gadsimtā	middle ages
vijenac	vainags	wreath
vijest	ziņas	news
vijesti	ziņas	news
vijeća	padome	council
vijeće	padome	council
vijećnica	pilsētas halle	hall
vina	vīns	wine
vinci	vinci	vinci
vino	vīns	wine
virginia	virginia	virginia
virus	vīruss	virus
virusa	vīruss	virus
visina	augums	height
visine	augums	height
visini	augums	height
visinom	augums	height
visinu	augums	height
visok	garš	high
visoka	augstu	high
visoke	augstu	high
visoki	augstu	high
visokih	augstu	high
visokim	augstu	high
visoko	augstu	high
visokog	augstu	high
visokom	augstu	high
visoku	augstu	high
visoravan	plato	plateau
visoravni	plato	highlands
vitamin	vitamīns	vitamin
vitamina	vitamīns	vitamins
vitez	bruņiņieks	vitez
viteza	bruņiņieks	knights
viša	augstāk	high
više	vairāk	more
višeg	augstāk	higher
višegrad	višegrada	visegrad (town)
višegradu	višegrada	visegrad
viši	vecākais	higher
viših	augstāk	taller
višim	augstāk	higher
vjera	ticība	faith
vjere	ticība	religion
vjeri	ticība	faith
vjernici	ticīgie	believers
vjernik	ticīgais	believer
vjernika	ticīgie	believers
vjeroispovijesti	reliģija	religion
vjeroispovjesti	reliģija	religions
vjerovali	ticēja	believed
vjerovalo	ticēja	believed
vjerovanja	uzskatiem	beliefs
vjerovanje	pārliecība	faith
vjerovanju	pārliecība	belief
vjerovao	ticēja	believed
