$  	usd	dollar
váltott	mainīts	changed
váltotta	aizstāts	changed
váltották	aizstāts	replaced
változat	versija	version
változata	versijas versija	version
változatai	versijas	variations
változatban	versijas	version
változatok	versijas	variations
változatos	daudzveidīgs	varied
változatot	versija	version
változatában	versija	version
változatát	versijas versija	version of
változik	mainīt	changes
változnak	mainīt	are changing
változott	mainīts	changed
változtatni	mainīt	change
változtatott	mainīts	changed
változtatta	mainīts	changed
változás	mainīt	change
változása	mainīt	(its) change
változások	izmaiņas	changes
változásokat	mainās uz	changes
változást	mainīt	change
változó	mainīgs	variable
válás	šķiršanās	divorce
válása	šķiršanās	becoming
váló	šķiršanās	become
vámpír	vampīrs	vampire
vámpírok	vampīri	vampires
vándoroltak	migrēja	migrate
vár	pils	castle
vára	pils	castle of
várat	pils	castle
váratlan	negaidīts	unexpected
váratlanul	negaidīti	unexpectedly
várban	pils	in a castle
várható	gaidāms	expected
várja	gaidu	waiting
várkonyi	vārkony	várkonyi
vármegye	novads	province
várnegyed	pils rajons	castle
várni	pagaidiet	to wait
város	pilsēta	city
városa	pilsēta	sy's/sg's city
városai	pilsētas	cities of
városba	pilsēta	to city
városban	pilsētā	city
városból	pilsēta	from a city
városhoz	pilsēta	city
városháza	pilsētas halle	town hall
városi	pilsētas	city
városnak	pilsēta	city
városok	pilsētas	towns
városokat	pilsētas	cities
városokban	pilsētas	cities
városon	pilsēta	city
városrész	pilsēta	city district
városrészek	apkaimes	districts
várossá	pilsēta	to city
várost	pilsēta	city
várostól	pilsēta	city
városában	pilsēta	city
városának	pilsēta	of the city of
városát	pilsēta	city
várt	gaidāms	waited
várta	gaidāms	expected sg/sy, has waited for
vásárolt	nopirka	purchased
védekező	aizstāvis	defending
védelem	aizsardzība	protection
védelme	aizsardzība	protection of
védelmet	aizsardzība	defense
védelmi	aizsardzības	protection
védelmében	aizsargāt	protect
védelmére	aizsardzība	protection
védelmét	aizsardzība	protection of
védett	aizsargāts	protected
védte	aizstāvēja	protected
védő	aizsargs	protector
végbe	vieta	finish
vége	pāri	end of
végeredmény	augšā	end result
véget	beigas	end
végett	priekš	because
végez	veidot	ends
végeznek	izpildīt	do / performing
végezte	darīts	did
végeztek	vadīts	finished
végezték	vadīts	executed
végeztével	pabeigts	having finished
végi	beigas	end
végig	cauri	to the end
végleg	beidzot	for good and all
végleges	galīgs	final
véglegesen	mūžīgs	eventually
végre	beidzot	made
végrehajtott	īstenots	carried out
végrehajtás	ieviešana	implementation
végrehajtó	tiesu izpildītājs	executing
végső	fināls	last
végtelen	bezgalīgs	infinite
végvári	pierobežas cietoksnis	végvári (surname)
végzet	liktenis	doom
végzett	pabeigts	finished
végzi	darīts	perform
végzik	vadīts	do
végző	izpildot	not a stand alone word (munkát végző=working)
végződik	izbeigt	ends
végződött	beidzās	ended
végéig	beigas	the end
végén	beigās	end of
végére	gada beigās	end
végét	beidzas	end of
végétől	beigas	from the end
végül	beidzot	finally
vékony	plāns	vékony
vélemény	viedoklis	opinion
véleménye	viedoklis	opinion
vélemények	viedokļi	opinions
véleményét	pārskats	opinion
véletlen	izlases veidā	random
véletlenül	nejauši	by accident
vélhetően	droši vien	probably
véli	skats	thinks
vélik	apsveriet	think
vélt	domājams	perceived
vélte	skats	thought
vélték	domāja	thought
vénusz	venera	venus
vér	asinis	blood
vércukorszint	cukurs asinīs	blood glucose
véres	asiņaini	bloody
vérnyomás	asinsspiediens	blood pressure
vért	bruņas	blood
vértanúk	mocekļi	martyrs
véve	skats	taken
vígjáték	komēdija	comedy
vírus	vīruss	virus
vírusok	vīrusi	viruses
vívott	cīnījās	fought
víz	ūdens	water
vízben	ūdens	in water
vízgyűjtő	sateces baseins	watercollector
vízi	ūdens	water
vízkereszt	epifānija	epiphany
vízrajz	hidrogrāfija	hydrogeology
vízszintes	horizontāli	horizontal
vízzel	ūdens	with water
vö	sal.	cf.
völgye	ieleja	walley of
völgyében	ieleja	in the valley of
vörös	sarkans	red
vörösmarty	vörösmarty	vorosmarty
wagner	wagner	wagner
wales	velsa	wales
wall	siena	wall
wallace	wallace	wallace
walt	valsis	walt
walter	valters	walter
warcraft	kaujas	warcraft
warhol	vorhols	warhol
washington	mazgāšanās	washington
washingtonban	vašingtona	in washington
washingtoni	vašingtona	from washington
wass	wass	wass
waters	ūdeņi	waters
watson	watson	watson
way	veids	út
wayne	wayne	wayne
weasley	vīzlija	waesley
web	tīmeklis	web
weber	vēbers	weber
webes	tīmeklis	web
weboldal	vietne	website
weboldala	vietne	webpage
weimarban	veimārā	in weimar
weimari	veimārā	from weimar
werner	verners	werner
wesselényi	veselényi	wesselényi
west	uz rietumiem	west
weöres	vēres	weöres
white	balts	white
who	pvo	who
wien	vienna	wien
wifi	bezvadu internets	wi-fi
wikipédia	wikipedia	wikipedia
wilde	wilde	wilde
wilhelm	vilhelms	wilhelm
william	william	william
williams	williams	williams
willis	willis	willis
wilson	vilsons	wilson
windows	logi	windows
winston	winston	winston
wolfgang	vilkāns	wolfgang
wolfner	volfners	wolfner
wood	koksne	wood
xii	xii	xii
xiii	xiii	thirteen
xiv	xiv	xi.
xix	xix	roman date
xp	xp	xp
xv	xv	roman number
xvii	xvii	seventeen
xviii	xviii	xviii
y	y	y
year	gadā	not a hungarian word
york	york	york
yorkba	york	to york
yorkban	york	in york
yorki	york	in york
you	tu	you
young	jauns	"not a hungarian word. ""young"" means ""fiatal"""
youtube	youtube	youtube
z	z	z
zajlik	norisināties	happen
zajlott	noticis	took place in
zajlottak	notika	took place
zajló	notiek	ongoing
zala	zala	zala
zalaegerszeg	zalaegerszeg	zalaegerszeg
zalaegerszegi	zalaegerszeg	in zalaegerszeg
zavar	apjukums	confusion
zavargások	nemieri	riots
zavarok	vai es traucē?	disorders
zene	mūzika	music
zenei	muzikāls	musical
zeneileg	muzikāli	musically
zenekar	josla	band
zenekara	orķestris	band
zenekari	orķestra	orchestral
zenekart	orķestris	band
zeneműkiadó	mūzikas izdevējs	zeneműkiadó
zeneszerző	komponists	composer
zeneszerzői	komponists	composers
zeneszerzők	komponisti	composers
zeneszerzőnek	komponists	composer
zeneszerzőt	komponists	composer
zenében	mūzika	music
zenéje	skaņu celiņš	his music
zenéjét	mūzika	music of
zenés	muzikāls	musical
zenész	mūziķis	musician
zenészek	mūziķi	musicians
zenét	mūzika	music
zeusz	zevs	zeus
zoltán	zoltán	zoltán
zongora	klavieres	piano
zongorára	klavieres	to piano
zrt	sia	company ltd.
zrínyi	zrinski	zrínyi
zseniális	izcili	genious
zsidó	ebreju	jewish
zsidók	ebreji	jews
zsidókat	ebreji	jews
zsidóság	jūdaisms	jewish people
zsigmond	zigmunds	sigmund
zsinagóga	sinagoga	synagogue
zsolt	psalmi	zsolt
zsuzsa	zsuzsa	zsuzsa
zsuzsanna	zsuzsanna	zsuzsanna
zsófia	sofija	zsófia (forename)
zu	zu	(german word)
zárt	slēgts	close
zárta	slēgts	closed
zárták	slēgts	locked
zárult	beidzās	ended
zárva	slēgts	closed
záró	noslēgums	finishing
zárójelben	iekavās	in parentheses
zászlaja	karogs	flag of
zászló	karogs	flag
zászlós	ensign	zászlós
zászlót	karogs	flag
zóna	zona	zone
zöld	zaļš	green
zöldség	dārzeņu	vegetable
zöme	lielākā daļa	biggest part of
 	 	nothing here
 cm	cm	cm
 kg	kilograms	kg
 km	km	km (kilometers)
 kmes	kmes	kilometer
 kmre	km attālumā	500 km far
 km²	km²	square kilometer
 mg	mg	mg
 mm	mm	mm, millimetre
  km	km	km
 °c	° c	centigrade
§	§	§
°	°	degree
×	×	x, times
á		a
ábrázolja	šovi	portray
ábrázolják	pārstāvēt	depict
ábrázolt	ilustrēts	illustrated
ábrázolták	attēlots	depicted
ábrázolása	pārstāvība	depiction of
ábrázoló	pārstāvis	showing
ábécé	alfabēts	alphabet
ádám	ādams	adam
ág	filiāle	ag
ága	filiāle	brach
ágai	zari	branches of
ágazatok	nozares	branches
ágnes	ágnes	Ágnes
ágon	filiāle	on branch
ágost	nacionāļi	Ágost
ágoston	augustīns	Ágoston
áldozat	upurēšana	inconsistent examples (sacrifice or victim)
áldozata	upuri	victim of sy/sg
áldozatai	upuri	victims
áldozatok	upuri	sacrifices
áldozatot	upuris	victim
áll	stāvēt	is (under protection)
állam	valsts	state
állama	štatos	state
államban	valsts	state
állambeli	valsts	state
államforma	valdības forma	form of state
államformája	valdības forma	sg's constitutional form
államfő	valsts vadītājs	president
állami	valsts	state
államnak	valsts	for a state
államok	štatos	states
államokat	štatos	states
államokba	štatos	states
államokban	štatos	states
államokkal	štatos	states
államoknak	štatos	states
államot	valsts	state
állampolgár	pilsonis	citizen
államszervezet	valsts organizācija	state organization
állandó	nemainīgs	constant
állandóan	pastāvīgi	constantly
állapot	stāvoklis	state
állapota	tā stāvoklis	status
állapotba	valsts	state
állapotban	stāvoklī	state
állapotot	valsts	state
állapotát	statusu	it's situation
állat	dzīvnieks	animal
állati	dzīvnieks	animal
állatkert	zoodārzs	zoo
állatok	dzīvnieki	animals
állatokat	dzīvnieki	animals
állatot	dzīvnieks	animal
állattenyésztés	lopkopība	livestock
állatvilág	fauna	fauna
állatvilága	fauna	sg's fauna
állhat	var būt	can stand
álljon	spiest	desist from
állnak	ir	stand
állni	stāvēt	inconsistent examples (szóba állni=talk to - bosszút akart állni=wanted to take revenge)
állomány	personāls	stock
állomás	stacija	inconsistent examples (translations in order: stage; station; channel)
állomása	stacija	(its) destination
állomásozó	stacija	sedentary
állott	sastāvējies	located
állt	stāvēja	stood
álltak	viņi bija	stood
állás	darbs	position
álláspont	viedoklis	point of view
álláspontja	konstatējumi	sy's point of view
állást	darbs	job
állását	pieejamība	standing
állít	komplekts	set
állítani	komplekts	to erect
állítja	štatos	puts
állítják	prasība	set up
állított	komplekts	established
állította	paziņoja	claimed
állítottak	bijis	established
állították	tas bija	claimed
állítása	atiestatīt	positioning of
állítólag	it kā	supposedly
állítólagos	apgalvots	alleged
álló	stāvot	constituted
álma	apple	sy's dream
álmos	miegains	Álmos
álnéven	pseidonīms	under pseudonym
álom	sapnis	dream
által	autors	by
általi	autors	by
általuk	viņi	by them
általában	parasti	usually
általános	vispārējs	general
általánosan	vispārīgi	generally
általánosságban	vispār	in general
ám	tomēr	but
án	ieslēgts	on
ányos	vīramāte	Ányos
április	aprīlī	april
áprilisban	aprīlī	in april
áprilisi	aprīlī	april
ár	cena	price
ára	cena	price of
áram	pašreizējais	electricity
áron	cena	aron
árpád	árpád	arpad
árpádházi	árpád	house of arpad
árpádsávos	arpad	band of arpad
áruk	preces	(their) price
árvíz	plūdi	flood
árán	izdevumi	cost
ás	rakt	digs
ásványi	minerāls	mineral
át	cauri	through
átadja	piespēles	gave
átadott	iesniegts	provided
átadta	pasniedza	handed over
átalakult	pārveidots	transformed
átalakulás	transformācija	transformation
átdolgozta	pārskatīts	remade
átfogó	aptverošs	comprehensive
átlag	vidējais	average
átlaghőmérséklet	vidējās temperatūras	median temperature
átlagos	vidējais	average
átlagosan	vidēji	on average
átmeneti	īslaicīgs	transition
átmenetileg	īslaicīgi	temporarily
átmérője	diametrs	diameter
átszámítás	pārrēķins	conversion
áttörést	izrāviens	breakthrough
átvett	saņemts	received
átvette	paņēma	took over
átvették	paņēma	took over
ázsia	āzija	asia
ázsiai	āzijas	asian
ázsiában	āzija	in asia
édes	salds	sweet
édesanyja	māte	his/her mother
édesapja	tēvs	his father
ég	debesis	burn
éghajlat	klimats	climate
éghajlata	klimats	climate of
éghajlati	klimatiskais	climatological
égi	debesu	heaven
égitest	debesu ķermeņi	luminary
égitestek	orbs	objects
éj	nakts	night
éjjel	nakts	nighttime
éjszaka	nakts	night
éjszakai	pa nakti	nightly
él	tiešraide	live
élelmiszer	ēdiens	food
élelmiszerek	ēdiens	foods
élelmiszeripari	ēdiens	food industry
élen	vadītājs	leading
éles	asu	sharp
élesen	asi	sharply
élet	dzīvi	life
életbe	efekts	into
életben	dzīvs	alive
élete	viņa dzīve	life
életem	mana dzīve	my life
életet	dzīvi	life
életmód	dzīvesveids	way of living
életmódot	dzīvesveids	lifestyle
életrajz	biogrāfija	cv
életrajza	biogrāfija	biography
életrajzi	biogrāfisks	biographical
életre	uz dzīvību	life
élettartam	dzīvi	life span
élettartama	mūžs	lifetime
életében	viņa dzīve	life
életének	viņa dzīve	it's life's
életére	dzīvo	life
életéről	dzīvi	life
életét	dzīvi	life
életüket	viņu dzīves	their life
életünk	mūsu dzīves	our life
életű	ieraksts	lived
élnek	viņi dzīvo	live
élni	dzīvot	live
élt	dzīvoja	lived
élte	dzīvoja	lived
éltek	viņi dzīvoja	lived
élve	dzīvs	living
élvezte	baudīja	enjoyed
élén	galvu	leading
élénk	dzīva	vivid
élére	galva	to the head of
élüszion	élüszion	on the elysion
élő	tiešraide	living
élők	cilvēki	living
élőlény	dzīva būtne	being
élőlények	radības	beings
élővilág	savvaļas dzīvnieki	wildlife
én	es	i
ének	dziedāšana	enek
énekel	dziedāt	sing
énekelt	dziedāja	sang
énekes	dziedātājs	singer
énekesek	dziedātāji	singers
énekesnő	dziedātājs	singer
épp	tieši tagad	just
éppen	vienkārši	just
éppúgy	arī	in the same way
építeni	būvēt	to build
épített	būvēts	built
építette	būvēts	built
építettek	viņi uzcēla	built
építették	viņi uzcēla	built
építkezés	būvniecība	construction
építmény	celtne	building
építtetett	būvēts	builded
építés	būvniecība	building
építése	būvniecība	building
építési	būvniecība	construction
építész	arhitekts	architect
építészek	arhitekti	architects
építészet	arhitektūra	architecture
építészeti	arhitektūras	architectural
építésének	būvniecība	building of
építését	būvniecība	building of
épül	būvēt	is based
épület	ēka	building
épületben	ēka	in a building
épülete	ēka	building
épületei	ēkas	buildings
épületek	ēkas	buildings
épületet	ēka	building
épületében	ēka	in building of
épülnek	tie ir būvēti	are being built
épült	būvēts	(been) built
épültek	viņi tika uzcelti	were built
épülő	balstoties uz	be based on
ér	vēnu	inconsistent examples, not a stand alone word (ér el=reaches - ér véget=ends)
érdekeit	intereses	interests
érdekelte	interesē	cared
érdekes	interesanti	interesting
érdekesség	zinātkāre	curiosity
