$	dollar təşkil edib	dollar
సాగర	okean	sagara (first name)
సాగర్	sagar	sagar
సాగాయి	ərzində	continued
సాగి	keçir	continous
సాగించే	kampaniya	vendors
సాగింది	davam etdi	continous
సాగిన	uzan	extended
సాగు	açın	farming
సాగుతుంది	uzanır	saguthundhi
సాగునీటి	suvarılır	water
సాగే	üstəlik	expandable
సాటి	sauteed	other
సాదారణ	ümumi	ormally
సాదారణంగా	ümumiyyətlə	normally
సాధన	oynayan	achievement
సాధనం	vasitədir	instrument
సాధనకు	tamamlayın	to achieve
సాధనాలు	alətlər	instruments
సాధారణ	ümumi	normal
సాధారణం	gündəlik	simple
సాధారణంగా	adətən	naturally
సాధారణమైన	ümumi	normally
సాధించడం	nail olmaq	achieving
సాధించడానికి	nail olmaq	to achieve
సాధించాడు	vurun	gained
సాధించాయి	qazandı	gained
సాధించారు	oğurlamaq	chased
సాధించి	qazandı	achieve
సాధించింది	oldu	won, accumaleted
సాధ్యం	mümkündür	possible
సాన్	san	saan
సాపేక్ష	nisbi	regarding
సాఫ్టవేర్	proqram təminatı	software
సాఫ్టువేరు	proqram təminatı	softewere
సాఫ్టువేర్	proqram təminatı	software
సాఫ్ట్	yumşaq	soft
సాఫ్ట్‌వేర్	proqram təminatı	softwere
సాఫ్‌ట్‌వేర్‌	proqram təminatı	software
సామంతులు	başçılar	feudals
సామంతులుగా	samantuluğa	as feudal lords
సామర్థ్యం	tutum	capacity
సామర్థ్యాన్ని	bacarığı	potential
సామర్ధ్యం	qabiliyyət	ability
సామర్ధ్యాన్ని	bacarığı	capability
సామర్లకోట	samalkot	samarlakota
సామవేదం	sama veda	sama veda
సామాజిక	sosial	socialy
సామాన్య	ümumi	common
సామాన్యం	normal	normal
సామాన్యంగా	yerli	generally
సామాన్యమైన	ümumi	commonly
సామూహిక	kütləvi	simualtaneously
సామెత	atalar sözü	proverb
సామెతల	süleymanın məsəlləri	proverb
సామెతలను	süleymanın məsəlləri	quotes
సామెతలు	süleymanın məsəlləri	proverbs
సామ్రాజ్య	i̇mperiya	kingdom
సామ్రాజ్యం	i̇mperiya	empire
సామ్రాజ్యంలో	i̇mperiya	kingdom
సామ్రాజ్యపు	i̇mperiya	empire
సామ్రాజ్యము	i̇mperiya	kingdom
సామ్రాజ్యానికి	i̇mperiya	kingdom
సామ్రాజ్యాన్ని	i̇mperiya	empire
సామ్రాజ్యాలు	i̇mperiyalar	kingdoms
సామ్రాట్	samrat	samrat
సాయం	kömək edin	evening
సాయంతో	kömək edin	with the help
సాయంత్రం	axşam	evening
సాయి	sai	sai
సాయిబాబా	sai baba	sai baba
సాయుధ	silahlı	armed
సారధి	kapitan	saradhi
సారము	əsası	meaning
సారవంతమైన	bərəkətli	fertile
సారస్వతం	ədəbiyyat	sarasvatam
సారాంశం	xülasə	summary
సారాన్ని	mahiyyəti	of summary
సారి	vaxt	time
సారిగా	sonuncu	time
సార్లు	times	times
సార్వత్రిక	universal	universal
సాలూరు	saluru	saluru
సాలెపురుగు	hörümçək	butterfly
సావిత్రి	savitri	savitri
సాహస	macəra	brave
సాహితీ	ədəbi	poetry
సాహితీకారులు	yazıçılar	recodrers
సాహిత్య	ədəbiyyat	literary
సాహిత్యం	ədəbiyyat	literature
సాహిత్యంలో	ədəbiyyat	in the literature
సాహిత్యపు	uydurma	cultural
సాహిత్యము	motif	literature
సాహిత్యాన్ని	ədəbiyyat	literature
సాహెబ్	saheb	saheb
సింగపూరు	sinqapur	singapore
సింగపూర్	sinqapur	singapore
సింగరేణి	i̇stehsal	singareni
సింగ్	singh	singh
సింధు	indus	sindhu
సింధులోయ	indus	sindhu valley
సింధూ	indus	sindhu
సింహం	aslan	lion
సింహము	aslan	lion
సింహాలు	aslanlar	lions
సింహాసనం	taxt	administrator chair
సింహాసనాన్ని	taxt	throne
సికింద్రాబాదు	secunderabad	secunderabad
సిక్కిం	sikkim	sikkim
సిక్కు	sıx	sikh
సిటి	şəhər	city
సిడి	cd	c.d
సిడ్నీ	sidney	sydney
సిద్దయ్య	balupillai	siddaiah
సిద్దాంతం	nəzəriyyə	thesis
సిద్ది	qazanc	sidhi
సిద్ధ	hazırdır	sidhi
సిద్ధం	hazırlayın	ready
సిద్ధంగా	hazırdır	ready
సిద్ధమైన	hazırdır	ready
సిద్ధాంత	nəzəriyyə	siddantha
సిద్ధాంతం	nəzəriyyə	principle
సిద్ధాంతము	nəzəriyyə	theory
సిద్ధాంతానికి	nəzəriyyə	philosophy
సిద్ధాంతాన్ని	tezis	principle
సిద్ధాంతాల	nəzəriyyələr	principles
సిద్ధాంతాలకు	nəzəriyyələr	to the principles
సిద్ధాంతాలను	nəzəriyyələr	principles
సిద్ధాంతాలలో	nəzəriyyələr	tellings
సిద్ధాంతాలు	nəzəriyyələr	principals
సిద్ధార్దుడు	siddhardudu	sidharth
సిద్ధి	mükəmməllik	receive
సినిమా	film	cinema
సినిమాకు	film	to a movie
సినిమాను	film	cinema
సినిమాల	filmlər	films
సినిమాలకి	filmlər	films
సినిమాలకు	filmlər	movies
సినిమాలను	filmlər	cinemas
సినిమాలలో	filmlər	in cenimas
సినిమాలు	filmlər	movies
సినిమాలో	film	in cinema
సినీ	film	cine
సిబ్బంది	heyət	staff
సిమెంటు	sement	cement
సిమెంట్	sement	cement
సిరి	siri	prosperity
సిరియా	suriya	syria
సిరివెన్నెల	sirivennela	siri vennela
సిరీస్	seriya	siris
సిలికాన్	silikon	silicon
సివిల్	mülki	civil
సిస్టం	sistem	system
సిస్టము	sistem	systemu
సిస్టమ్	sistem	system
సీ	dəniz	see
సీడీ	cd	compact disk
సీత	sita	seeta
సీతకు	.sən bilirsən	seeta
సీతను	sita	sita
సీతమ్మ	seethamma	seetha
సీతా	sita	sita
సీతారామ	klinton	sitaram
సీతారామయ్య	sitaramayya	seetharamayya
సీతారామరాజు	sitaramarajunu	sitaramaraju
సీతారామశాస్త్రి	karthik	seetaramasastry
సీతారాముల	sita	of sita and rama
సీతారాములు	sitaramulu	sita ramulu
సీనియర్	baş	senior
సీమ	avropa	area
సీరీస్	seriya	series
సీసియం	sezium	caesium
సుందర	gözəldir	beautiful
సుందరమైన	sevimli	beautiful
సుందరి	darıxmaq	veauty
సుఖం	xoşbəxtlik	happy
సుగమం	səki	easy
సుగ్రీవుడు	vəli	sugreev
సుజాత	sujata	sujatha
సుడోకు	sudoku	sudoku
సుదీర్ఘ	uzun	long drawn
సుదూర	uzaq	far away
సునామి	sunami	tsunami
సునామిని	sunami	tsunami
సునామీ	sunami	tsunami
సునామీలు	sunami	tsunamis
సునీల్	sunil	sunil
సున్న	sıfır	zero
సున్నపురాయి	əhəng daşı	lime stone
సున్నా	sıfır	zero
సున్నితమైన	zərif	sensitive
సున్నీ	sünni	sunni muslims
సుప్రసిద్ధ	məşhur	famous
సుప్రీం	ali	supreme
సుబ్బారావు	subba rao	subba rao
సుబ్రహ్మణ్య	subramanian	subrahmanya
సుబ్రహ్మణ్యం	subramaniam	subramanyam
సుభాష్	subhash	subash
సుమన్	suman	suman
సుమారు	haqqında	nearly
సుమారుగా	təxminən	nearly
సురభి	surabhi	surabhi
సురవరం	suvarnam	suravaram
సురేష్	suresh	suresh
సులభంగా	asanlıqla	easily
సులభమైన	asandır	easy
సులువుగా	asandır	easily
సుల్తాను	sultan	sultan
సుల్తానుల	sultanlıq	kings
సుల్తాన్	sultan	sultan
సువార్త	müjdə	suvartha
సుశీల	susheela	susheela
సుహాసిని	suhasini	suhasini
సూక్తులు	sitatlar	rules
సూక్ష్మ	eskizlər	micro
సూక్ష్మదర్శిని	mikroskop	microscope
సూక్ష్మమైన	i̇ncə	micro
సూచన	i̇stinad	advice
సూచనలు	i̇stinadlar	suggestions
సూచించడానికి	nöqtə	informing, pointing to
సూచించారు	təklif olunur	guidelines
సూచించిన	təklif olunur	suggested
సూచించినట్లు	təsəvvür olunur	indicated
సూచించే	fəaliyyət	indicate
సూచిక	i̇ndeks	index
సూచిస్తాయి	təqdim etmək	suggest
సూచిస్తారు	i̇stinadən	will show
సూచిస్తుంది	təklif edir	indicate
సూటిగా	düzdür	straight
సూత్రం	düstur	theory
సూత్రాలను	prinsiplər	the principles
సూత్రాలు	prinsiplər	principles
సూపర్	super	super
సూఫీ	təsəvvüf	sufi
సూరత్	surə	surat
సూరా	cf.	soora
సూరి	suri	suri
సూర్య	günəş	sun
సూర్యనారాయణ	surya	soorya narayana (a person's name)
సూర్యరశ్మి	günəş işığı	sun rays
సూర్యుడి	günəş	sun
సూర్యుడు	günəş	sun
సూర్యుని	günəş	sun
సూర్యునికి	günəş	sun
సృష్టి	yaradılması	origin
సృష్టించడం	yaratmaq	can create
సృష్టించాడు	i̇çində	explained
సృష్టించి	yarat	create
సృష్టించింది	yaradilib	created
సృష్టించిన	yaradilib	creation
సృష్టికర్త	yaradan	creator
సృష్టికి	yaradılması	srushtiki
సృష్టిలో	yaradılması	in the creation
సృష్టిస్తుంది	yaradır	creates
