$	ps	dollar
tkiva	tejidos	tissue
tkivo	tejido	matter
tko	oms	who
tla	suelo	soil
tlo	suelo	soil
tlu	suelo	land
to	a	it
tog	ataviarse	this
toga	toga	that
toj	él	this
tojšići	тојшићи	tojsici
tok	actual	flow
toka	actual	course
tokata	tokata	toccatas
tokom	durante	during
tokove	fluye	flows
tokovi	fluye	ways
toku	actual	course
toliko	tanto	that much
tom	tom	that
tome	a mi	this
tomislav	tomislav	tomislav (name)
tone	montones	tone
top	parte superior	top
topić	tema	topic
topla	calentar	hot
toplim	calentar	warm
topljenja	derritiendo	meltings
toplota	calor	heat
toplote	calor	heat
toranj	torre	tower
tornjevi	torres	towers
torzo	torso	body
tower	torre	tower
tradicija	tradicion	tradition
tradicije	tradiciones	tradition
tradiciji	tradicion	tradition
tradicijom	tradicion	tradition
tradiciju	tradicion	tradition
tradicionalna	tradicional	traditional
tradicionalne	tradicional	traditional
tradicionalni	tradicional	traditional
tradicionalnih	tradicional	traditional
tradicionalnim	tradicional	traditional
tradicionalno	tradicionalmente	traditional
trag	rastro	trace
tragedija	tragedia	tragedy
tragedije	tragedia	tragedy
tragova	rastros	traces
tragove	rastros	traces
tragovi	rastros	traces
trajala	duró	lasted
trajale	duró	lasted
trajalo	duró	take
trajanja	duración	duration
trajanje	duración	durattion
trajao	duró	lasted
trajati	último	last
traje	tiene una duración	lasts
trajno	permanentemente	permanently
traju	último	last
transakcija	transacción	transaction
transport	transporte	transport
tranzistora	transistores	transistors
travnik	prado	travnik
travnika	prado	travnika
travniku	césped	travnik
traže	buscando	seek
traženje	buscar	searching
tražeći	preguntando	looking
traži	buscar	search
tražio	preguntó	sought
tražiti	buscar	seek
trbušne	abdominal	abdominal
treba	debería	should be
trebaju	necesitan	need
trebala	debería	should
trebale	debería	needed
trebali	debería	should have
trebalo	debería	should
trebao	debería	shoud
trebinje	trebinje	trebinje
trebinju	necesitar	trebinju
trend	tendencia	trend
trener	entrenador	trainer
trenera	entrenador	coach
trenja	fricción	friction
trenje	fricción	friction
trenutak	momento	moment
trenutka	momento	moment
trenutku	momento	moment
trenutni	actual	current
trenutno	actualmente	at the momment
tretman	tratamiento	treatment
tretmanu	tratamiento	treatment
treća	tercero	third
treće	tercero	third
trećeg	tercero	third
trećem	el tercero	third
treći	tercero	third
trećina	tercero	third
trećine	tercios	thirds
trećoj	el tercero	third
trešnja	cereza	cherry
trg	trg	square
trga	cuadrado	square
trgovaca	comerciantes	traders
trgovačka	comercial	merchant
trgovačke	comercial	commercial
trgovački	comercial	trading
trgovci	comerciantes	clerks
trgovina	tienda	commerce
trgovine	tiendas	commerce
trgovini	comercio	trade
trgovinom	comercio	trade
trgovinu	comercio	trade
trgu	cuadrado	square
tri	tres	three
tribunalom	tribunal	tribunal
trideset	treinta	thirty
trifunović	trifunović	trifunovic
trigonometrijske	trigonométrico	trigonometric
triju	tres	three
trnovo	espina	trnovo
troje	tres	three
tron	trono	throne
trougao	triángulo	triangle
trougla	triángulo	triangle
trovanja	envenenamiento	poisonings
troy	troy	troy
trošak	costo	expense
troškova	costos	costs
trudna	embarazada	pregnant
trudnoća	el embarazo	pregnancy
trudnoće	el embarazo	pregnancy
trupa	cadáver	torso
trupe	tropas	troops
tržišta	mercados	markets
tržište	mercado	market
tržištu	mercado	market
tu	tú	here
tuge	tristeza	sorrows
tulijum	tulio	thulium
tumačenja	interpretaciones	explanation
tumačenje	interpretación	interpretation
tumačenju	interpretación	interpertation
tumor	tumor	tumor
tumora	tumor	tumor
tumori	tumores	tumors
tunel	túnel	tunnel
tunis	túnez	tunisia
turci	turcos	turks
turista	turista	tourist
turistička	turista	tourist
turističke	turista	tourist
turistički	turista	travel
turizam	turismo	tourism
turizma	turismo	tourism
turneja	excursión	tour
turneje	excursiones	tour
turneju	excursión	tour
turnir	torneo	tournament
turnira	torneo	tournament
turniri	torneos	tournaments
turno	giro	turno
turska	pavo	turkish
turske	turco	turkish
turski	turco	turkish
turskim	turco	turkish
turskog	turco	turkish
turskoj	turco	turkey
turskom	turco	turkish
tursku	turco	turkey
tuzla	tuzla	tuzla
tuzlanskog	tuzla	tuzla
tuzle	tuzle	tuzla
tuzli	tuzli	tuzla
tuđman	tudjman	tudjman
tuđmana	tudjman	tudjman
tv	televisión	tv
tvari	sustancias	matter
tvoje	tuya	yours
tvorac	creador	creator
tvore	formar	create
tvorevina	creación	product
tvornica	fábrica	factory
tvornice	suerte	factories
tvrde	ellos reclaman	claim
tvrdi	reclamación (es	claims
tvrdio	reclamado	claimed
tvrdnja	reclamación	claim
tvrdnje	reclamación (es	claims
tvrdoća	dureza	hardness
tvrtka	empresa	company
tvrtko	empresa	tvrtko
tvrđava	fortaleza	fortress
tvrđave	fortalezas	fortress
tvrđavu	fortaleza	fortress
tzv	la llamada	so called
u	tu	in
ubija	mata	kiled
ubijaju	ellos matan	are killing
ubijen	delicado	killed
ubijeni	delicado	murdered
ubijeno	delicado	killed
ubio	delicado	killed
ubistva	asesinatos	murders
ubistvo	asesinato	murder
ubiti	matar	kill
ubraja	cuenta	counts
ubrajaju	ellos cuentan	include
ubrzanje	aceleración	acceleration
ubrzo	pronto	soon
ubuntu	ubuntu	ubuntu
ubuntua	ubuntua	ubuntu
udaje	se casa	marry
udala	casado	married
udaljena	remoto	away
udaljenost	distancia	distance
udaljenosti	distancias	distance
udar	carrera	impact
udara	huelgas	strike
udarac	soplo	blow
udari	huelgas	strikes
udio	compartir	part
udovica	viuda	widow
udruženja	asociaciones	association
udruženje	asociación	association
uefa	uefa	uefa
ugalj	carbón	coal
ugao	ángulo	corner
ugarske	húngaro	hungary
ugarski	húngaro	hungarian
ugarskog	húngaro	hungarian
ugarskoj	húngaro	hungarian
ugarskom	húngaro	hungary
ugarsku	húngaro	hungary
ugla	rincones	angle
uglavnom	principalmente	mainly
ugled	reputación	reputation
uglja	carbón	coal
ugljen	carbón	charcoal
ugljik	carbón	carbon
ugljika	carbón	carbon
ugljikohidrati	carbohidratos	carbohydrates
uglom	ángulo	angle
uglova	anglos	anges
uglu	esquina	corner
ugovor	contrato	contract
ugovora	contrato	contract
ugovorom	contrato	contract
uhapšen	detenido	arrested
ujedinjene	unido	united
ujedinjeni	unido	united
ujedinjenih	unido	united
ujedinjenim	unido	united
ujedinjenje	unificación	unification
ujedinjeno	unido	united, consolidated
ujedinjenog	unido	united
ujedno	al mismo tiempo	same time
ujutro	por la mañana	in the morning
ukazao	señaló	pointed
ukazuje	indica	indicates
ukazuju	indicar	indicate
uključuje	incluye	include
uključuju	incluir	include
uključujući	incluso	including
ukloniti	eliminar	remove
ukoliko	si	if
ukraden	robado	stolen
ukrajina	ucrania	ukraine
ukrajinci	ucranianos	ukrainians
ukras	decoración	decoration
ukratko	en breve	briefly
ukupan	total	total
ukupna	total	total
ukupne	total	total
ukupnim	total	total
ukupno	total	total
ukupnog	total	total
ukupnom	total	total
ukus	gusto	taste
ulaganja	inversiones	investments
ulaska	entrada	entry
ulaz	entrada	entry
ulaza	entrada	entrance
ulazak	entrada	entry
ulaze	ellos entran	enter
ulazi	entra	enters
ulaznih	entrada	entry
ulazu	entrada	entrance
ulica	calle	street
ulice	calles	street
ulici	calle	street
ulijeva	vierte	flows
ulja	aceites	oil
ulkus	úlcera	ulcer
ulkusa	úlcera	ulcus
ulkusne	úlceras	acorn
uloga	papel	role
uloge	roles	parts
ulogu	papel	part
ulozi	estacas	role
umire	muere	dies
umjerena	moderar	temperate
umjereno	moderar	moderate
umjesto	en lugar	instead
umjetnici	artistas	artists
umjetnik	artista	artist
umjetnika	artistas	artist
umjetnička	artístico	art
umjetničke	artístico	art
umjetnički	artístico	art,artistic
umjetničkih	artístico	artistic
umjetnost	arte	art
umjetnosti	arte	arts
umre	él muere	die
umrežavanje	redes	networking
umrla	murió	died
umro	murió	died
un	naciones unidas	un
una	una	una
unaprijed	por adelantado	advance
unatoč	a pesar de	despite
und	y	and
une	uno	una
unescoa	unesco	unesco
uni	uni	una
unija	unión	union
unije	unión	union
unijeti	entrar	input
uniji	unión	union
union	unión	union
united	unido	united
university	universidad	university
univerzitet	universidad	university
univerziteta	universidad	university
univerzitetima	universidades	universities
univerzitetski	universidad	university
univerzitetu	universidad	university
uništavanje	destrucción	destruction
uništena	destruido	destroyed
uništenja	destrucción	destruction
uništiti	para destruir	destroy
unosi	entradas	importing
unprofora	unprofora	unprofor
unskosanskog	unskosanskog	una - sana
unuka	nieta	granddaughter
unutar	dentro	inside
unutrašnja	interno	interior
unutrašnje	interno	inner
unutrašnjeg	interno	inside
unutrašnji	interno	internal
unutrašnjih	interno	inner
unutrašnjim	interno	internal
unutrašnjost	interior	interior
unutrašnjosti	interior	interior
uobičajena	común	usual,common
uobičajene	común	usual
uobičajeni	común	common
uobičajeno	generalmente	common
uopće	en general	at all
uopšte	en general	general
uostalom	después de todo	after all
uoči	antes de	before
uočio	notado	observed
upala	inflamación	inflammed
upale	inflamación	pneumonia
upisuje	entra	writes
uporedo	en paralelo	parallel
uporišta	fortalezas	stronghold
upotreba	utilizar	use
upotrebe	utilizar	use
upotrebi	utilizar	use
upotrebljava	usos	uses
upotrebljavaju	utilizar	use
upotrebom	utilizando	use of
upotrebu	utilizar	use
upoznaje	satisface	meet
upoznao	reunió	meet
uprava	administración	administration
uprave	administración	administration
upravlja	gestiona	runs
upravljaju	gestionar	manage
upravljanja	administración	management
upravljanje	administración	managing
upravno	administrativamente	administrative
upravo	derecha	i was just
upravom	administración	administration
upravu	administración	administration
uprkos	a pesar de	in spite of
uputa	instrucciones	directions
upute	instrucciones	directions
uputio	instruido	goes to
upućuje	se refiere	suggests
upućuju	referir	shoot
uradi	hacer	device
uradio	hecho	did
uraditi	que hacer	do
uranijum	uranio	uranium
urbana	urbano	urban
urbane	urbano	urban
urbani	urbano	urban
urednik	editor	editor
uređaj	dispositivo	device
uređaja	dispositivo	device
uređaji	dispositivos	devices
uređajima	dispositivos	device
uređena	arreglado	ordered
uređenja	preparativos	decoration
uređenje	arreglando	organization
uređenju	arreglando	structuring
us	nos	us
usa	estados unidos	usa,abbrevation of united states of america
usb	usb	usb
useljenika	inmigrantes	immigrants
usko	apretado	narrowly
uskoro	pronto	soon
uskrs	pascua de resurrección	easter
uskrsa	pascua de resurrección	easter
uskufi	uskufi	iskufi
uslijed	debido a	due to
uslijedila	seguido	followed by
uslijedio	seguido	followed
usljed	debido a	during
uslov	condición	condition
uslova	condiciones	conditions
uslove	condiciones	conditions
uslovi	condiciones	terms
uslovima	condiciones	conditions
usluga	servicio	services
usluge	servicios	services
usmena	oral	spoken
usne	labios	lips
usora	usora	usora    (name of town)
usore	usore	usora
usori	usori	usori
uspijeva	tiene éxito	manage
uspijevaju	ellos triunfaron	manage
uspio	triunfado	succeed
uspjeh	éxito	success
uspjeha	éxito	success
uspjehe	éxitos	success
uspjehom	éxito	success
uspjela	triunfado	succeeded
uspjele	triunfado	managed
uspjeli	triunfado	managed
uspjesi	éxitos	successes
uspješan	exitoso	successful
uspješna	exitoso	successful
uspješni	exitoso	successful
uspješno	exitosamente	succesfull
uspon	subir	rise
usporedba	comparación	comparison
usporedbi	comparación	comparing
uspostavili	establecido	founded
uspostaviti	establecer	establish
uspostavlja	establece	constitutes
uspostavljaju	establecer	established
uspostavljanja	establecimiento	introducing
uspostavljanje	establecimiento	establishment
uspostavljena	establecido	established
usprkos	a pesar de	despite
usta	boca	mouth
ustanak	levantamiento	uprising
ustanka	levantamiento	uprising
ustanova	institución	institute
ustanove	instituciones	institution
ustav	constitución	constitution
ustava	constitución	constitution
ustavna	constitucional	constitutional
ustavne	constitucional	constituional
ustavni	constitucional	constitutional
ustavnog	constitucional	constitutional
ustavom	constitución	constitution
ustavu	constitución	constitution
ustima	boca	mouth
ustvari	de hecho	in fact
usvojen	adoptado	adopted
usvojena	adoptado	received
utakmica	partido	match
utakmice	partidos	game
utakmici	partidos	game
utakmicu	partido	game
utc	utc	utc
utemeljen	conectado a tierra	found
utemeljena	conectado a tierra	founded
uticaj	influencia	impact
uticaja	impacto	influence
uticajem	influencia	influence
uticajima	influencias	impacts
uticala	influenciado	influenced
utiče	afecta	affect
utiču	afectar	affect
utjecajem	impacto	influence
utvrda	fuerte	fort
utvrde	fortificaciones	foritications
utvrditi	para determinar	determine
utvrđena	determinado	confirmed
utvrđeni	determinado	established
utvrđenja	fortificaciones	fortresses
utvrđenje	fortificación	fortification
utvrđeno	determinado	determined
utvrđuje	determina	determined
uveden	introducido	introduced
uveliko	muy	considerably
uveo	introducido	introduced
uvijek	siempre	always
uvjet	condición	condition
uvjeta	condiciones	conditions
uvjete	condiciones	conditions
uvjeti	condiciones	conditions
uvjetima	condiciones	conditions
uvod	introducción	introduction
uvodi	introducciones	introduced
uvođenja	introducción	introduction
uvođenje	introducción	introduction
uvođenjem	introduciendo	introduction
uz	uz	with
uzeo	tomó	took
uzeti	tomado	taken
uzgajaju	se reproducen	grown
uzgoj	cría	growing
uzima	toma	takes
uzimaju	toman	take
uzimanje	tomando	taking
uzor	patrón	model
uzoru	patrón	ideal
uzroci	causas	causes
uzrok	porque	cause
uzroka	porque	cause
uzrokovati	porque	cause
uzrokuje	causas	causes
uzrokuju	porque	caused
uzvišenja	elevaciones	mound
ući	entrar	enter
uče	aprender	learn
učenici	estudiantes	students
učenik	estudiante	pupil
učenika	estudiantes	students
učenja	aprendizaje	teaching
učenje	aprendizaje	study
učenju	aprendizaje	learning
učestvovala	participó	participated
učestvovali	participó	participated
učestvovalo	participó	took part
učestvovao	participó	involve
učestvovati	para participar	participate
učestvuje	participa	take part
učestvuju	participar	participate
učešće	participación	participation
uči	enseña	is being learned
učini	hazlo	do
učinila	hizo	did
učinili	hizo	did
učinio	hizo	did
učiniti	que hacer	make
