$  	dollarni tashkil etadi	dollar
történelem	tarixi	history
történelemben	tarixi	in the history
történelme	tarixi	history of
történelmet	tarixi	history
történelmi	tarixiy	historical
történet	tarixi	story
történetben	hikoya	in a story
története	tarixi	(its) story
történetek	hikoyalar	stories
történeteket	hikoyalar	stories
történetet	hikoya	story
történeti	tarixiy	historical
történetében	tarixi	history of
történetének	tarixi	stories
történetét	hikoya	story (of)
történetíró	tarixshunos	storytellers
történik	sodir bo&#39;lmoq	happens
történt	sodir bo&#39;ldi	happened
történtek	sodir bo&#39;ldi	happened
történész	tarixchi	historian
történészek	tarixchilar	historicians
történő	yoqilgan	taking place
törvény	qonun	law
törvénye	qonun	law
törvényei	qonunlari	laws of
törvények	qonunlari	acts
törvényeket	qonunlari	acts
törvényes	qonuniy	legal
törvényhozás	qonunchilik	legislation
törvényhozó	qonun chiqaruvchi	legislative
törvényt	hisob-kitob	law
törvénytelen	noqonuniy	illegal
törzs	qabilasi	trie
törzsek	shtammlari	tribes
törzsi	qabila	tribal
török	tomoq	turkey
törökország	kurka	turkey
törökországban	kurka	in turkey
törökök	turkcha	turks
törölték	bekor qilindi	cancelled
túl	ham	beyond
túli	ustida	further
túlnyomó	haddan tashqari	overwhelming
túlnyomórészt	asosan	mostly
túlságosan	ham	excessively
túlzott	ortiqcha	exaggerated
túlélte	omon qoldi	survived
túlélők	omon qolganlar	survivors
tükrözi	nometall	reflects
tükör	oyna	mirror
tünetei	alomatlar	symptoms
tünetek	alomatlar	symptoms
tüneteket	alomatlar	symptoms
tüntetők	namoyishchilar	demonstrators
türk	turkiy	turk
tüskés	tikanakka	tuskes
tüzet	olov	fire
tüzérségi	artilleriya	artillery
tőke	poytaxt	capital
től	dan	from
tőle	undan	from it
tőlük	ulardan	them
tűnik	ko&#39;rinadi	seems
tűnnek	paydo bo&#39;ladi	(they) seem
tűnt	paydo bo&#39;ldi	seemed to
tűnő	aftidan	looks like
tűz	olov	fire
tűzte	o&#39;rnatildi	set
udvar	sud	court
udvarban	sud	in court
udvari	sud	court
udvarában	hovli	in sy's court
udvarán	hovli	court
uefa	uefa	uefa
uefakupa	uefakupa	uefa cup
ugor	ugr	ugric
ugyan	garchi	say-so
ugyanabban	xuddi shu	in the same
ugyanaz	bir xil	the same
ugyanazon	xuddi shu	of the same
ugyanazt	xuddi shu	same
ugyancsak	xuddi shunday	also
ugyanebben	xuddi shu	the same
ugyanekkor	bir xil vaqt	same time
ugyanez	xuddi shu	the same
ugyanezen	xuddi shu	on the same
ugyanezt	xuddi shu	the same
ugyanis	ya&#39;ni	namely
ugyanolyan	bir xil	same
ugyanígy	xuddi shu tarzda	in the same way
ugyanúgy	shuningdek	in the same way
ukrajna	ukraina	ukraine
ukrán	ukrain	ukrainian
ulrich	ulrix	ulrich
ulászló	ulaszlo	ulászló
un	un	so called
und	und	und
under	pastki chiziqlar	alatt
underground	er osti	underground
unesco	unesco	unesco
unit	birligi	unit
united	birlashgan	united
unitárius	unitariy	unitarian
university	universitet	university
univerzum	koinot	universe
unió	birlashma	union
unióhoz	birlashma	union
uniós	uyushma	union
unokaöccse	jiyan	nephew
unokája	nevarasi	grandson
up	yuqoriga	fel
ura	lord	lord of sy/sg
urahara	uraxara	urahara
uralkodik	xo&#39;rozni boshqaring	rules
uralkodott	u hukmronlik qildi	reigned
uralkodása	hukmronlik	reign of sy
uralkodásának	hukmronlik	reign of
uralkodó	hukmronlik	monarch
uralkodói	regal	regal
uralkodója	hukmdori	monarch of sg
uralkodók	hukmdorlar	ruler
uralma	hukmronlik	reign
uralmát	qoida	domination
uralom	qoida	dominion
uralta	hukmronlik qildi	dominated
urán	uran	uranium
uránusz	uran	uranus
usa	aqsh	usa
usaban	aqsh	in the usa
usb	usb	usb
uss	uss	uss
utak	yo&#39;llar	roads
utal	nafrat	points
utalnak	shou	suggest
utalt	nafratlangan	pointed
utalva	ga murojaat qilish	referencing to
utalás	ma&#39;lumotnoma	reference
utaló	bog&#39;liq	allusive
utasította	ko&#39;rsatma berilgan	directed
utasítás	ko&#39;rsatmalar	order
utasítást	ko&#39;rsatmalar	instruction
utat	yo&#39;l	road
utazik	sayohat	travels
utazott	sayohat qildi	travelled
utaztak	sayohat qildi	travelled
utazás	sayohat	journey
utazást	sayohat	journey
utazó	sayohat	traveller
utca	ko&#39;cha	street
utcai	ko‘cha	street
utcában	ko&#39;chada	in the street
utcák	ko&#39;chalar	streets
utcán	ko&#39;chada	in the street
utoljára	oxirgi marta	at last
utolsó	oxirgi	last
után	keyin	after
utána	keyin	after
utáni	post	after
utóbb	keyinroq	later
utóbbi	ikkinchisi	latter
utóbbiak	keyingisi	following
utóbbit	keyingisi	the latter
utóda	vorisi	follower of sy
utódai	vorislari	descendants of sy
utódja	vorisi	successor of sy
utókor	avlodlar	posterity
utólag	keyin	retrospectively
vacsora	kechki ovqat	dinner
vad	ayblov	wild
vadon	yovvoyi	wild
vadász	ovchi	hunter
vadászat	ov qilish	hunt
vagy	ta&#39;qib qilish	or
vagyis	anavi,	that is
vagyok	men	i am
vagyunk	biz	we are
vajda	voivod	vajda
vajon	yo&#39;qmi	whether
vak	ko&#39;r	blind
vakkígyófélék	tiflopidae	typhlopidae
valaha	har doim	ever
valahol	bir joyda	somewhere
valaki	kimdir	someone
valamely	a	a
valamelyik	bitta	one of
valamennyi	hammasi	some
valami	nimadur	something
valamiféle	qandaydir	some
valamikor	qachondir	sometimes
valamilyen	har qanday	sort of
valamint	shu qatorda; shu bilan birga	as well as
valamit	nimadur	something
valamivel	ozgina	with something
valencia	valensiya	valencia
valkűr	valkyrie	valkyr
vallja	deydi	profess
vallon	vallon	walloon
vallott	e&#39;lon qilindi	declared
vallotta	yolvordi	confessed
vallás	din	religion
vallási	diniy	religious
vallások	dinlar	religions
vallásos	diniy	religious
vallást	din	religion
vallású	din	religion
való	ga	from
valóban	haqiqatan ham	indeed
valódi	haqiqiy	real
valójában	aslini olib qaraganda	in reality
valós	haqiqiy	real
valósult	amalga oshirildi	realized
valószínű	ehtimol	likely
valószínűleg	ehtimol	probably
valószínűséggel	ehtimol	feasibility
valóság	voqelik	truth
valóságban	haqiqatda	in reality
valóságos	haqiqiy	real
vane	vane	is there
vannak	bor	there are
varga	oyoq kiyadigan kishi	common last name
varrás	tikish	sewing
varsó	varshava	warsaw
varsói	varshava	warsaw
varázsló	sehrgar	wizard
varázslók	sehrgarlar	wizards
vas	temir	metal
vasi	alp	vasi
vastag	qalin	thick
vasárnap	yakshanba	sunday
vasárnapi	yakshanba	sunday
vasérc	temir ruda	iron ore
vasút	temir yo&#39;l	railway
vasúti	temir yo&#39;l	railway
vasútvonal	temir yo&#39;l liniyasi	railroad
vasútvonalak	temir yo&#39;l liniyalari	railway lines
vasútállomás	poezd bekati	train station
vatikán	vatikan	vatican
vatikáni	vatikan	vatican
vegetáció	o&#39;simlik	plantage
vegyen	olmoq	buy
vegyes	aralashgan	mixed
vegyi	kimyoviy	chemical
vegyipar	kimyo sanoati	chemical industry
vegyipari	kimyo sanoati	chemical
vegyületek	aralashmalar	chemicals
vele	u bilan	with her/him
velence	venetsiya	venice
velencei	venetsiyalik	venetian
velencében	venetsiya	venice
velük	ular bilan	with
vencel	wentslas	vencel
vendégek	mehmonlar	guests
venezia	veneziya	venice
venezuela	venesuela	venezuela
venni	sotib olmoq	take
venus	vena	venus
venyera	venera	venyera
vera	vera	vera
verdi	berdi	verdi
vereség	mag&#39;lubiyat	defeat
veresége	mag&#39;lubiyat	defeat of
vereséget	mag&#39;lubiyat	defeat
vers	she&#39;r	poem
verse	oyat	poems
versei	she&#39;rlar	poems
verseit	she&#39;rlar	poems
versek	she&#39;rlar	poems
verseket	she&#39;riyat	poems
verseny	irqi	race
versenyegérformák	gerbil	gerbil
versenyen	turniri	at race
versenyt	musobaqa	race
versenyzett	musobaqalashdi	competed
versenyző	raqib	competitor
versenyzője	sportchi	driver
versenyzők	raqobatchilar	contestants
versenyén	hodisa	race of
verses	qofiyali	verse-
verset	she&#39;r	poem
versét	she&#39;r	poem
verte	urmoq	beat
verték	urmoq	beat
verzió	versiyasi	version
verziója	versiyasi	version of
verébalkatúak	verébalkatúak	the sparrows
vese	buyrak	kidneys
vesz	sotib olmoq	not stand alone word-inconsistent examples (vesz körül=surrounded by - részt vesz=take part in)
veszettség	quturish	rabid
veszi	oladi	take
veszik	olmoq	take
vesznek	ichida	take
veszprém	veszprem	veszprém (a hungarian city and county)
veszprémi	veszprém	of veszprém
vesztes	yo&#39;qotish	defeated
veszteségek	yo&#39;qotishlar	losses
veszteségeket	yo&#39;qotishlar	losses
vesztett	buzilgan	lost
vesztette	yo&#39;qolgan	lost
veszély	xavf	danger
veszélye	xavf	threat of
veszélyes	xavfli	danderous
veszélyeztetett	buzilgan	endangered
veszélyt	tahdid	danger
vet	ekish	vet = sow (véget vet = end)
vetett	otish	raised
vetette	tashladi	suggested
vetették	ular shunday bo&#39;lishgan	employed
vett	oldi	bought
vette	oldi	took
vettek	ular olib ketishdi	utilized
vettel	vettel	vettel
vették	ular olib ketishdi	took
vetítés	proektsiyalash	projection
vevő	mijoz	customer
vezet	qo&#39;rg&#39;oshin	leads
vezetett	hidoyat	led
vezethet	qo&#39;rg&#39;oshin	can introduce
vezethető	tegishli	traceable
vezeti	qo&#39;rg&#39;oshin	leads
vezetnek	qo&#39;rg&#39;oshin	lead
vezetni	haydash	(to) lead
vezette	boshchiligidagi	led
vezettek	qo&#39;rg&#39;oshin	introduced
vezették	tanishtirdi	ran
vezeték	sim	cable
vezetés	boshqarish	leadership
vezetése	etakchilik	lead
vezetést	qo&#39;rg&#39;oshin	leadership
vezetését	etakchilik	leadership of sg
vezetésével	etakchilik	led by
vezető	o&#39;tkazgich	leading
vezetői	boshqaruv	leaders of
vezetőinek	rahbarlari	leaders of
vezetője	rahbar	manager
vezetőjét	rahbar	leader of sg
vezetők	rahbarlari	leaders
vezényelte	o&#39;tkazildi	conducted
vezér	qo&#39;rg&#39;oshin	leader
vezére	rahbar	leader of sg
vezérkar	oliy buyruq	generals
vezérkari	boshliq	chief of staff
vi	vi	sixth
via	orqali	via
victor	g&#39;olib	victor
victoria	gororiya	victoria
video	video	video
videó	video	video
videók	videolar	videos
vidrafűfélék	menyanthaceae	otter grass
vidám	xursand	fun
vidék	mamlakat	region
vidéke	viloyati	region
vidékeken	joylar	regions
vidéken	qishloqda	region
vidéki	qishloq	rural
vidékén	qishloqda	in the area of sg
vietnam	vetnam	vietnam
vietnami	vetnamcha	vietnam
vihar	bo&#39;ron	storm
vii	vii	seventh
viii	viii	eight
viktor	viktor	viktor
villa	vilkalar	villa
villamos	elektr	tram
vilmos	villiam	william
világ	dunyo	world
világa	dunyo	world
világatlasz	dunyo atlas	world atlas
világbajnok	jahon chempioni	world champion
világbajnoki	jahon chempionati	world-champion
világbajnokság	jahon chempionati	world championship
világbajnokságon	jahon chempionati	at the world championship
világbajnokságot	jahon chempionati	world cup
világban	dunyo	in the world
világegyetem	koinot	universe
világháború	jahon urushi	world war
világháborúban	ikkinchi jahon urushi	in the world war
világháborús	ikkinchi jahon urushi	world war i
világháborút	ikkinchi jahon urushi	world war
világhírű	dunyoga mashhur	world-famous
világi	dunyoviy	worldly
világon	dunyo ustida	world
világos	ravshan	clear
világosabb	yorqinroq	clearer
világossá	ravshan	clear
világot	dunyo	world
világra	dunyo	born
világszerte	dunyo bo&#39;ylab	worldwide
világszervezet	dunyo tanasi	world organization
világválság	tushkunlik	great depression
világába	dunyo	to the world
világában	dunyo	in the world of
világát	dunyo	world
világörökség	dunyo merosi	world heritage
világörökségi	dunyo merosi	world heritage
vince	vince	vince
vincent	vincent	vincent
vinci	vinchi	ildiko
vinni	olmoq	to carry
virginia	virjiniya	virginia
virtuális	virtual	virtual
virtuóz	mohirona	virtuoso
virág	gul	virág (forename)
virágzott	gullab-yashnagan	prospered
virágzó	gullash	blooming
visel	kiyish	wear
viseli	ayiqlar	bears
viselkedik	o&#39;zini tutish	behaves
viselkedés	xulq	behaviour
viselkedése	xulq	behaviour of
viselkedését	xulq	behaviour of
viselt	kiyish	wore
viselte	kiyilgan	represented
viselő	rulman	carrying
visnu	vishnu	vishnu
vissza	orqaga	back
visszaesett	rad etildi	relapsed
visszatér	qaytish	return
visszatérni	qaytarmoq	come back
visszatért	qaytib keldi	returned
visszatértek	qaytdi	they returned
visszatérve	qaytish	back
visszatérés	qaytish	return
visszatérése	qaytish	return of
visszatérő	takrorlanadigan	recurrent
visszautasította	rad qildi	renounced
visszavonta	qaytarib olingan	revoked
visszavonult	nafaqaga chiqqan	retired
visszaélés	suiiste&#39;mol qilish	abuse
viszi	oladi	carries
viszont	ammo	however
viszony	munosabatlar	relation
viszonya	munosabatlar	relation of
viszonylag	nisbatan	relatively
viszonylagos	nisbiy	relative
viszonyok	shartlari	actualities
viszonyt	munosabatlar	relation
viszonyát	munosabatlar	relationship
viszonyítva	ga solishtirganda	compared
vita	munozara	argument
vitatott	bahslashdi	disputed
vitiligo	vitiligo	vitiligo
vitt	o&#39;tkazildi	brought
vitte	oldi	took
vitték	ular olib ketilgan	were taken
viták	tortishuvlar	debates
vitákat	tortishuvlar	discussions
vitát	munozara	debate
vitéz	jasur	knight
vivaldi	vivaldi	vivaldi
vizek	suvlari	water
vizelethajtó	diuretik	emictory
vizes	suvli	wet
vizet	suv	water
vizsgálat	sinov	examination
vizsgálata	imtihon	inspection of
vizsgálatok	tekshiruvlar	surveys
vizsgálatot	tergov	test
vizsgált	ko&#39;rib chiqilgan	studied
vizsgálta	ko&#39;rib chiqilgan	examined
vizsla	beagle	retriever
vizuális	ingl	visual
vlagyimir	vladimir	vladimir
vokális	vokal	vocal
voldemort	voldemort	voldemort
volga	volga	volg
volna	bo&#39;lardi	would be
volt	volt	was
volta	tabiat	being
voltak	ular bo&#39;lgan	(they) were
voltam	menda bor	was
volte	kuchlanish	was
von	fon	von
vonal	chiziq	line
vonala	chiziq	(its) line
vonalak	chiziqlar	lines
vonalat	chiziq	defensive line
vonalon	chiziq	on a line
vonalán	chiziq	line of
vonatkozik	tashvish	concern
vonatkoznak	murojaat qiling	related
vonatkozó	haqida	relative
vonatkozóan	munosabat bilan	for
vonatok	poezdlar	trains
vonják	qaytarib olingan	involved
vonta	tortdi	entailed
vonták	qaytarib olingan	grouped
vonult	nafaqaga chiqqan	marched
vonultak	ular yurishdi	marched
voyager	sayohatchi	voyager
vs	va boshqalar	vs.
vulkanikus	vulkanik	volcanic
vulkán	vulkan	volcano
vulkáni	vulkanik	vulcanic
vulkánok	vulkanik jarayonlar	volcanoes
váci	bo&#39;sh joy	váci (a famous street of budapest)
vád	ayblov	accusation
vádjával	ayblovlar	charged by
vádolták	ayblanmoqda	accused
vágott	kesmoq	cut
vágya	yoki	desire
válasz	javob bering	answer
válaszolt	javob berdi	answered
választ	tanlang	elect
választani	tanlang	to choose
választja	tanlang	separated
választják	saylangan	vote
választott	tanlangan	chosen
választotta	saylangan	chose
választottak	saylangan	chose
választották	saylangan	chosen
választás	tanlash	election
választása	tanlang	choice of
választási	saylov	electional
választások	saylovlar	elections
választásokat	saylovlar	elections
választásokon	saylovlar	on elections
választáson	saylov	on the election
választófejedelem	palatin	elector
válaszul	javob bering	as an answer
válhat	bo&#39;lishi mumkin	become
válik	bo&#39;lmoq	turns into
vállal	qabul qilmoq	take on
vállalat	kompaniyasi	corporation
vállalatok	kompaniyalari	companies
vállalkozás	majburiyat	enterprise
vállalt	amalga oshirildi	accepted
vállalta	o&#39;z zimmasiga oldi	he/she tackled
válnak	bo&#39;ladi	are divorcing
válni	bolmoq	to become
válogatott	saralangan	in sg's blue, selected
válogatottban	milliy jamoa	in the national team
válogatás	tanlash	selection
válság	inqiroz	crisis
vált	o&#39;zgartirish	became
váltak	ular aylandi	separated
váltakozó	galma-gal	alternating
váltja	almashtirildi	replaced by
váltott	o&#39;zgartirildi	changed
váltotta	almashtirildi	changed
váltották	almashtirildi	replaced
változat	versiyasi	version
változata	versiyasi	version
változatai	versiyalari	variations
változatban	versiyalari	version
változatok	versiyalari	variations
változatos	turlicha	varied
változatot	versiyasi	version
változatában	versiyasi	version
változatát	versiyasi	version of
változik	o&#39;zgartirish	changes
változnak	o&#39;zgartirish	are changing
változott	o&#39;zgartirildi	changed
változtatni	o&#39;zgartirish	change
változtatott	o&#39;zgartirildi	changed
