$	dollar təşkil edib	dollar
vretena	millər	spindle
vrh	üst	top
vrha	üst	leadership
vrhbosna	vrhbosna	vrhbosna
vrhova	zirvələri	tops
vrhovi	zirvələri	peaks
vrhovima	zirvələri	peeks
vrhovni	ali	supreme
vrhovnog	ali	supreme
vrhu	üst	top
vrhunac	zirvəsi	highlight
vrhuncu	zirvəsi	peak
vrijede	etibarlıdır	count
vrijedi	buna dəyər	worth
vrijednost	dəyəri	value
vrijednosti	dəyərlər	values
vrijednostima	dəyərlər	​​values
vrijeme	vaxt	time
vrlina	fəzilət	virtue
vrline	fəzilətlər	virtue
vrlo	çox	very
vrsta	mehriban	kind
vrstama	növlər	spicies
vrste	növlər	kind
vrsti	növlər	kind
vrstom	növü	kind
vrstu	növü	kind
vrt	bağ	garden
vrše	ifa edir	perform
vrši	ifa edir	pressure
vršiti	ifa etmək	perform
vuk	qurd	wolf
vuka	qurd	wolf
vukašinović	vukašinović	vukašinović
vuku	vuku	draw
vukčić	qurd	vukcic
vulkana	vulkan	volcano
vuče	çəkir	pulls
washington	vaşinqton	washington
while	isə	while
who	üst	who
wifi	wi-fi	wi-fi
wiki	wiki	wiki
wikipedia	wikipedia	wikipedia
wikipedije	wikipedia	wikipedia
wikipediji	wikipedia	wikipedia
wilhelm	vilhelm	wilhelm (name)
william	iradə	william
wolfgang	canavar	wolfgang
x	x	x
xi	xi	xi
xii	xii	xii
xiv	xiv	xiv
xix	xix	xix
xv	xv	xv
xvi	xvi	xvi
xvii	xvii	xvii
xviii	xviii	18
xx	xx	xx
y	y	y
yangtzea	yangtzea	yangtze
york	york	york
yorka	york	york
yorku	york	york
yugioh	yugioh	yu-gi-oh
z	z	z
za	üçün	for
zabavne	əyləncəli	popular
zabilježen	qeyd edildi	recorded
zabilježena	qeyd edildi	observed
zabilježio	qeyd etdi	notice
zaboravi	unut onu	forget
zaboraviti	unutmaq	forget
zabranio	qadağan olunmuşdur	forbade
zabranjeno	qadağandır	forbidden
zabranjenog	qadağandır	banned
zadar	zadar	zadar
zadatak	tapşırıq	task
zadaća	ev tapşırığı	task
zadaće	ev tapşırığı	tasks
zadnja	son	last
zadnje	son	last
zadnjeg	son	last
zadnjem	son	last
zadnji	son	last
zadnjih	son	last
zadržao	saxlanılır	retained
zadržati	saxlamaq	retain
zadržava	saxlayır	reserves
zadržavaju	saxlamaq	retain
zadužbina	hədiyyə	memorial
zadužen	borcludur	responsible
zagreb	zagreb	zagreb
zagreba	zaqreb	zagreb
zagrebu	zagreb	zagreb
zahtijeva	tələb edir	requests
zahtjev	istək	request
zahtjeva	tələblər	requirements
zahtjeve	tələblər	requirements
zahtjevima	tələblər	requests
zahvaljujući	təşəkkür edirəm	thanks to
zahvata	tutmaq	clutch
zaista	həqiqətən	truly
zajednica	icma	community
zajednicama	icmalar	communities
zajednice	icmalar	community
zajednici	icma	community
zajednicu	icma	community
zajednička	ümumi	joint
zajedničke	ümumi	communal
zajednički	ümumi	joint
zajedničko	ümumi	collective
zajedničkog	ümumi	communal
zajedničku	ümumi	communal
zajedno	birlikdə	together
zaključak	nəticə	conclusion
zaključio	bağladı	concluded
zaključiti	bağlamaq	conclude
zaključka	nəticə	conclusion
zakon	qanun	law
zakona	qanunun	law
zakone	qanunları	laws
zakoni	qanunları	laws
zakonima	qanunları	laws
zakonitosti	qanunilik	legality
zakonodavna	qanunverici	legislative
zakonodavnu	qanunverici	legislative
zakonom	qanunla	law
zakonski	qanuni olaraq	law
zakonu	qanun	law
zalagao	girov qoyulub	advocated
zalaska	qürub	sunset
zalihe	fond	supplies
zaliv	bəy	bay
zaljeva	buxtanın	bay
zamijenio	əvəzləndi	replaced
zamijeniti	əvəz etmək	switch
zamjenjuje	əvəz edir	replacing
zanatlije	sənətkarlar	tradespeople
zanimanja	peşələr	interests
zanimanje	işğal	interest,profession
zanimljiv	maraqlıdır	interesting
zanimljiva	maraqlıdır	interesting
zanimljivo	maraqlıdır	interesting
zanimljivosti	maraqlar	interesting
zapad	qərb	west
zapada	qərb	west
zapadna	qərb	west
zapadne	qərb	west
zapadni	qərb	western
zapadnih	qərb	western
zapadnim	qərb	western
zapadno	qərb	west
zapadnog	qərb	western
zapadnoj	qərb	western
zapadnom	qərb	west
zapadnu	qərb	west
zapadu	qərb	west
zapis	qeyd	record
zapisi	qeydlər	records
zapisima	qeydlər	records
zaposlenih	işçilər	employees
zaposleno	işlədi	employed
zapovjednik	komandir	commander
zapovjedništvom	əmr	command
započela	başladı	started
započeli	başladı	started
započeo	başladı	started
započinje	başlayır	starts
započinju	başlayırlar	start
zapošljava	işə götürür	employ
zapravo	faktiki olaraq	actually
zapremina	həcmi	volume
zasebne	özəl	separate
zasigurno	əmin üçün	certainly
zasjedanju	iclas	session
zasluge	ləyaqət	honors
zasniva	əsaslı	based
zasnovan	əsaslı	based
zasnovana	əsaslı	based
zastava	bayraq	flag
zastave	bayraqlar	flags
zastavu	bayraq	flag
zastupljen	təmsil olunan	represented
zastupljena	təmsil olunan	represented
zastupljeni	təmsil olunan	represented
zastupljenost	nümayəndəliyi	representation
zastupnici	nümayəndələri	representatives (or mps, but representatives is better)
zastupnika	nümayəndələri	representative
zatim	sonra	then
zato	buna görə	because
zatražio	soruşdu	requested
zatvara	bağlanır	closes
zatvora	həbsxana	prison
zatvoren	bağlı	closed
zatvorena	bağlı	closed
zatvoreni	bağlı	closed
zatvoru	həbsxana	jail
zaustavlja	dayanır	stop
zauvijek	əbədi	forever
zauzela	işğal edib	taken
zauzeli	işğal edib	took over
zauzeo	işğal edib	occupied
zauzeti	məşğul	take over
zauzima	tutur	occupies
zauzimaju	işğal etmək	advocate
zauzimanja	peşələr	take overs
zauzimanje	işğal	occupying
zauzme	götürür	occupy
zavale	zavale	basin
zavidovići	paxıl	zavidovici
zavise	asılıdır	depend
zavisi	asılıdır	depends
zavisno	asılı olaraq	dependant
zavisnosti	asılılıqlar	depend
zavjet	nəzir	testament
zavnobiha	zavnobiha	zavnobih
zavod	bitki	department
završava	bitir	ends
završen	tamamlandı	finished
završena	tamamlandı	finished
završetak	başa	finish
završetka	başa	end
završetkom	başa	completion
završetku	başa	completion
završila	bitirdi	ended
završio	bitirdi	ended
završni	final	final
zaštita	qoruma	protection
zaštite	qoruma	protection
zaštiti	qorumaq	protect
zaštitni	qoruyucu	protective
zaštitu	qoruma	protect
zašto	niyə	why
zbir	cəmi	sum
zbirci	kolleksiyalar	collection
zbirka	kolleksiya	collection
zbirke	kolleksiyalar	collections
zbirku	kolleksiya	collection
zbivanja	hadisələr	events
zbog	çünki	because of
zbornik	kolleksiya	collection
zdenko	zdenko	zdenko
zdravko	salam	zdravko
zdravlja	sağlamlıq	health    (dom zdravlja - name of small hospitals)
zdravlje	sağlamlıq	health
zdravstvene	sağlamlıq	medical
zekat	zəkat	zakat
zeland	zelandiya	zealand
zelandu	zelandiya	zealand
zelena	yaşıl	green
zelene	yaşıl	green
zeleni	yaşıl	green
zelenih	yaşıl	green
zelenim	yaşıl	green
zeleno	yaşıl	green
zemalja	ölkələr	country
zemaljska	yerüstü	earth
zemlja	yer	country
zemljama	ölkələr	country
zemlje	ölkələr	country
zemlji	ölkə	country
zemljine	torpaq	earth
zemljinoj	dünyəvi	earth
zemljišta	torpaq	land
zemljište	torpaq	land
zemljom	ölkə	land
zemlju	yer	earth
zemnog	yerüstü	natural
zenica	şagird	zenica
zenice	şagirdlər	zenica
zenici	şagirdlər	zenica
zenit	zenit	peak
zeus	zeus	zeus
zgrada	bina	building
zgrade	binalar	buildings
zid	divar	wall
zida	divar	wall
zidina	divar	wall
zidine	divarlar	walls
zidova	divarlar	walls
zidove	divarlar	walls
zidovi	divarlar	walls
zima	qış	winter
zimama	qışlar	winters
zime	qışlar	winters
zimi	qışda	winter
zimske	qış	winter
zimskim	qış	winter
zla	pis	evil
zlata	qızıl	gold
zlatan	qızıl	golden
zlatko	bal	zlatko
zlatna	qızıl	golden
zlatne	qızıl	golden
zlatni	qızıl	golden
zlatnih	qızıl	golden
zlatnim	qızıl	golden
zlatno	qızıl	golden
zlatnu	qızıl	golden
zlato	qızıl	gold
zli	pis	evil
zlo	pis	evil
zločin	cinayət	crime
zločina	cinayət	crime
zločine	cinayətlər	crimes
zlu	pis	evil
zmija	ilan	snake
zmije	ilanlar	snake
zna	o bilir	know/it is unknown
znaci	deməkdir	signs
znaju	onlar bilirlər	know
znak	işarəsi	sign
znaka	işarəsi	symbol
znakova	simvol	sings
znakove	əlamətləri	signs
znakovi	əlamətləri	signs
znala	bilirdi	know
znali	bilirdilər	knew
znam	bilirəm	i know
znamenitosti	görməli yerləri	attractions
znamo	biz bilirik	we know
znanja	bilik	knowledge
znanje	bilik	knowlege
znao	bilirdi	knew
znatan	xeyli	substantial
znati	bilmək	know
znatne	xeyli	considerable
znatno	xeyli dərəcədə	considerable
značaj	əhəmiyyəti	meaning
značaja	əhəmiyyəti	importance
značajan	mənalı	important
značajna	mənalı	of importance
značajne	mənalı	significant
značajni	mənalı	important
značajnih	mənalı	important
značajnije	daha əhəmiyyətlidir	significant
značajnijih	daha əhəmiyyətlidir	significant
značajnim	mənalı	significant
značajno	əhəmiyyətli dərəcədə	significantly
značajnu	mənalı	important
značaju	əhəmiyyəti	meaning
značenja	mənaları	meaning
značenje	məna	meaning
značenju	məna	meaning
znači	deməkdir	meaning
značilo	nəzərdə tuturdu	meant
zona	zona	zone
zone	zona	zone
zoni	zona	zone
zonu	zona	zone
zora	şəfəq	dawn
zoran	zoran	zoran,first name,serbian origin
zore	şəfəq	dawn
zorica	zorica	zorica
zove	çağırır	called
zovu	çağırırlar	call
zrak	hava	air
zraka	hava	air
zrake	şüaları	rays
zraku	hava	air
zračenja	radiasiya	radiation
zračenje	radiasiya	radiation
zračne	hava	air
zračni	hava	air
zub	diş	tooth (zubi = teeth)
zubi	dişlər	teeth
zvala	çağırdı	was called
zvali	çağırdı	called
zvan	çağırdı	called
zvane	çağırdı	called
zvani	çağırdı	alias
zvaničan	rəsmi	official
zvanična	rəsmi	official
zvanični	rəsmi	official
zvanično	rəsmi olaraq	official
zvaničnu	rəsmi	official
zvao	çağırdı	called
zvijezda	ulduz	star
zvijezdama	ulduzlar	stars
zvijezde	ulduzlar	stars
zvornik	zvornik	prisoner
zvornika	zvornika	zvornik
zvuk	səs	sound
zvuka	səs	sound
zvučne	səs	sound
zvučni	sonic	sound
 km	km təşkil edir	km
 km²	km²	square kilometer
 mm ×  mm	mm × mm	mm x mm
 °c	° c	degrees celsius
ćatić	ćatić	catic
ćazim	bağışlayın	cazim
će	edəcək	will
ćelija	hücrə	cell
ćelijama	hüceyrələr	cells
ćelije	hüceyrələr	cells
ćeliji	hüceyrələr	cell
ćelijski	mobil	cell
ćeliju	hücrə	cell
ćemo	biz edəcəyik	will
ćirilica	kiril	cyrillic
ćirilice	kiril	cyrillic
ću	edərəm	i will
ćud	əhval	blood
ćuprija	kilise	bridge
čad	çad	chad
čak	hətta	even
čapljina	heron	heron
čaršija	bazar	downtown
čaršiji	bazarlar	downtown
čaršijska	šaršijska	downtown
časopisa	jurnallar	magazine
čast	hissəsi	honour
čega	nə	because of
čehov	çexov	cehov
čeka	gözləyir	waiting
čekrk	qazan	spindle
čelik	polad	football club celik
čelika	polad	steel
čelo	aln	forehead
čelu	aln	head
čemu	niyə	what
čengić	čengić	cengic (surname)
čest	şərəf	honor
česta	tez-tez	often
čestica	hissəcik	particles
čestice	hissəciklər	particles
često	tez-tez	often
četiri	dörd	four
četrdeset	qırx	forty
četverougao	dörd tərəfli	square
četvrt	dörddəbir	quarter
četvrta	dördüncü	fourth
četvrtak	cümə axşamı	thursday
četvrti	dördüncü	fourth
četvrtog	dördüncü	fourth
češka	çexiya respublikası	czech
češke	çex	czech
češće	daha tez-tez	more frequent
čija	kimin	whose
čije	kimin	whose
čijem	kimin	whose
čiji	kimin	whose
čijim	kimin	whose
čijoj	kimin	whose
čiju	kimin	whose
čile	çili	chile
čim	daha çox	as soon as
čime	nə	which
čin	rütbə	rank
čine	makiyaj etmək	constitute
čini	görünür	creates
činili	etdi	made
činilo	görünürdü	consisted
činiti	etmək	do
činjenica	fakt	fact
činjenice	faktlar	facts
činjenici	faktlar	facts
činjenicom	fakt	fact
činjenicu	fakt	fact
činom	hərəkət etmək	act
činova	sıralar	ranks
čip	çip	chip
čist	təmiz	clean
čisto	təmiz	only
čita	oxuyur	read
čitaj	oxumaq	read
čitanja	oxu	reading
čitanje	oxu	reading
čitati	oxumaq	read
čitav	oxudum	whole
čitava	oxuyur	the whole
čitave	oxumaq	whole
čitavo	oxumaq	the whole
čitavog	bütöv	whole
čitavu	oxudum	whole
čitluk	çitluk	Čitluk
čišćenja	təmizlik	cleaning
čišćenje	təmizlik	cleaning
član	üzvü	member
člana	üzvü	member
članak	məqalə	article
članci	məqalələr	articles
članica	üzvü	member
članice	üzv dövlətlər	members
članku	məqalə	article
članova	üzvləri	members
članove	üzvləri	members
članovi	üzvləri	members
članovima	üzvləri	members
članstvo	üzvlük	membership
čola	aln	chola
čolić	kolik	cholic
čorba	şorba	stew
čovjek	adam	man
čovjeka	adam	man
čovjeku	adama	men
čovječanstva	insanlığın	humanity
čuda	möcüzələr	miracles
čudo	bir möcüzə	miracle
čuje	eşidir	hears
čula	eşitdim	heard
čuo	eşitdim	heard
čuti	eşitmək	hear
čuva	saxlayır	keep
čuvaju	saxlamaq	kept
čuvanje	saxlama	guarding
čuvara	gözətçi	keeper
čuvari	mühafizəçilər	guards
čuvena	məşhurdur	famous
čuveni	məşhurdur	famous
čuvenu	məşhurdur	famous
čvor	düyün	node
čvrsta	bərk	firm
čvrste	bərk	solid
čvrsto	möhkəm	firm
đelem	lemelem	djelem
đorđe	george	Đorđe
đuro	uro	duro
šaban	şaban	Šaban
šah	şahmat	chess
šalje	göndərir	sends
šalju	göndərirlər	sent
šamac	şamaq	Šamac
šamca	şamca	Šamac
šansona	şanson	schanson
šansu	şans	chance
šantić	šantić	shantic
šef	patron	chief
šest	altı	six
šezdesetih	altmışıncı illər	sixties
šećer	şəkər	sugar
šećera	şəkər	sugar
šećerna	şəkər	sugar
šipka	bar	hip
šira	daha geniş	wider
šire	daha geniş	wider
širem	yaydım	wider
širenja	genişlənməsi	spreading
širenje	yayılır	spreading
širenju	yayılır	spreading
širi	yayılır	spreads
širila	yayılma	spread
širine	eni	width
širiti	yayılma	expanding
širok	geniş	wide
široke	geniş	wide
široki	geniş	wide
širokim	geniş	wide
široko	geniş şəkildə	wide
širokom	geniş	wide
široku	geniş	wide
širom	arasında	throughout
šit	bağırlamaq	siit
šiva	tikiş	sew
škola	məktəb	school
školama	məktəblər	schools
škole	məktəblər	schools
školi	məktəb	school
školovanja	təhsil	schooling
školovanje	təhsil	schooling
školskom	məktəb	school
školstvo	təhsil	school system
školu	məktəb	school
škorpioni	əqrəblər	scorpions
škotska	şotlandiya	scotland
škotske	şotlandiya	scotia
šlager	vurdu	hit
šok	şok	shock
šoka	şok	shock
šoku	şok	shock
španci	i̇spanlar	spanish
španija	i̇spaniya	spain
španije	i̇spaniyanın	spain
španiji	i̇spaniya	spain
španske	i̇span	spanish
španski	i̇span	spanish
španskog	i̇span	spanish
španskom	ispan dilində	spanish
šta	nə	what
štab	qərargah	headquarters
štaba	nə	staff
štajerska	ştiriya	styria
štajerske	ştirian	styric
štajerskoj	ştiriya	styria
štajersku	ştiriya	Štajerska
štampa	mətbuat	press
štampe	mətbuat	press
šteta	təəssüf	pity
štete	zərər	damages
štetu	zərər	damage
štit	qalxan	shield
štita	qalxan	shield
štite	qorumaq	protect
štiti	qoruyur	protects
štitna	tiroid	thyroid
štitne	tiroid	thyroid
što	nə	what
štokavski	oktokavian	stokavian
šuma	meşə	forrest
šumama	meşələr	forrests
šume	meşələr	woods
šumom	səs-küy	forrest
šupljine	boşluqlar	cavity
šupljinu	boşluq	cavity
šut	lətifə	shot
švedska	i̇sveç	sweden
švedske	i̇sveç	sweden
švedski	i̇sveç	swedish
švedskoj	i̇sveç	swedish
švicarska	i̇sveçrə	switzerland
švicarske	i̇sveçrə	switzerland
švicarskoj	i̇sveçrə	switzerland
žalica	təəssüf	zalica
žele	jele	want to
želeći	istəyən	wanting
želi	o istəyir	wish
želimo	biz istəyirik	wish
želio	istədi	wanted
želja	istək	desire
želje	arzular	wish
željeli	istədi	wanted
željeza	dəmir	iron
željezne	dəmir	iron
željeznica	dəmir yolu	rail
željeznice	dəmir yolları	railroad
željezničar	dəmiryolçu	zeljeznicar
željezničara	dəmiryolçu	zeljeznicar
željeznička	dəmir yolu	railway
željezničke	dəmir yolu	railway
željeznički	dəmir yolu	train
željeznog	dəmir	iron
željezo	dəmir	steel
željko	željko	zeljko
željo	istək	desire
želuca	mədə	stomach
želudac	mədə	stomach
žena	qadın	woman
ženama	qadınlar	women
žene	qadınlar	women
ženeva	cenevrə	geneve
ženi	qadınlar	marries
ženka	qadın	female
ženke	qadınlar	females
ženki	qadınlar	female
ženom	arvad	woman
ženska	qadın	female
ženske	qadınlar	female
ženski	qadın	feminine
ženskog	qadın	feminine
ženu	arvad	wife
žepče	ciblər	zepce
žestoke	şiddətli	fierce
židova	yəhudilərin	jews
židovi	yəhudilər	jewish
žigom	möhür	stamped
žitarice	dənli bitkilər	cereals
živa	diri	mercury
žive	diri	live
živi	diri	lives
živih	diri	living
živim	mən yaşayıram	live
živinice	quşçuluq	Živinice
živio	yaşadı	lived
živjela	yaşadı	used to live
živjele	alqışlayır	lived
živjeli	alqışlayır	lived
živjelo	yaşadı	lived
živjeti	yaşamaq	live
živković	živković	zivkovic
življenja	həyatın	living
živo	yaşamaq	alive
život	həyat	life
života	həyatın	life
životinja	heyvanlar	animals
životinjama	heyvanlar	animals
životinje	heyvanlar	animals
