$	dollarni tashkil etadi	dollar
трећој	uchinchisi	third
трећу	uchinchi	third
тржишта	bozorlar	markets
тржиште	bozor	market
тржишту	bozor	market
три	uch	three
трибунал	sud	tribunal
тридесет	o&#39;ttizda	thirty
тридесетих	o&#39;ttizinchi	thirties
трир	trir	trier
трифуновић	trifunović	triphunovic
трново	tikan	trnovo
трол	troll	troll
тропске	tropik	tropical
троугао	uchburchak	triangle
троугла	uchburchak	triangle
троуглови	uchburchaklar	triangles
троуглу	uchburchak	triangle
трошкова	xarajatlar	costs
трошкови	xarajatlar	costs
троје	uch	troy
тројице	uch	three
трудноће	homiladorlik	pregnancy
трупа	murda	troop
трупама	qo&#39;shinlar	with troops
трупе	qo&#39;shinlar	troops
ттопљења	erish	t melting
ту	siz	there
туга	qayg&#39;u	sadness
тумански	tumanski	tumanski
тумачења	talqinlar	interpretations
тумачење	talqin	explanation
тунела	tunnel	tunnel
тунис	tunisiya	tunisia
туниса	tunis	tunisia
тунису	tunis	tunisia
турака	turaka	turks
турбина	turbina	turbine
турибулум	turulum	tribulum
туризам	turizm	tourism
туризма	turizm	tourism
туриста	sayyoh	tourist's
туристичка	sayyoh	tourist
туристичке	sayyoh	travel
туристички	sayyoh	travel
туристичких	sayyoh	tourist
туристичко	sayyoh	touristic
турке	turkcha	turks
турнеја	tur	tour
турнеје	turlar	tour
турнеју	tur	tour
турнир	turniri	tournament
турнира	turniri	tournaments
турнири	musobaqalar	tournaments
турнирима	musobaqalar	tournaments
турниру	turniri	tournament
турска	kurka	turkey
турске	turkcha	turkish
турски	turkcha	turkish
турских	turkcha	turkish
турско	turkcha	turkish
турског	turkcha	turkish
турском	turkcha	turkish
турској	turkcha	turkish
турску	turkcha	turkey
турци	turklar	turkish
турцима	turklar	turks
туђман	tudjman	tudjman
тј	ya&#39;ni	that is
у	u	in
убили	o&#39;ldirilgan	killed
убио	o&#39;ldirilgan	kill
убиства	qotillik	murders
убиство	qotillik	murder
убија	o&#39;ldiradi	kill
убије	o&#39;ldiradi	kill
убијен	o&#39;ldirilgan	murdered
убијено	o&#39;ldirilgan	murdered
убраја	hisoblaydi	count
убрајају	ular hisoblashadi	included
убрзано	tezlashgan	speed
убрзо	yaqinda	soon
уведен	tanishtirdi	introduced
уведена	tanishtirdi	introduced
уведено	tanishtirdi	included
увек	doim	always
увели	olib keldi	introduced
увелико	juda katta	already
увео	tanishtirdi	introduced
увече	kechqurun	evening
увијек	har doim	always
увод	kirish	introduction
уводи	suvda	impose
увоз	import	import
увођења	kirish	introduction
увођење	kirish	introduction
увођењем	tanishtirish orqali	introduction
угао	burchak	angle
угарска	venger	hungary
угарске	venger	hungarian
угарски	venger	hungarian
угарског	venger	hungarian
угарској	venger	hungaria
угла	burchaklar	angle
углавном	asosan	generally
углед	obro&#39;si	reputation
угледу	obro&#39;si	reputation
углом	burchak	angle
углу	burchak	corner
уговор	shartnoma	contract
уговора	shartnoma	contract
уговором	shartnoma	contract
угрожена	xavf ostida qolgan	endangered
угља	ko&#39;mir	coal
угљеника	uglerod	carbon
удала	uylangan	married
удар	ta&#39;sir	impact
удара	ish tashlashlar	impact
ударац	puflamoq	blow
удаљен	uzoqdan	away
удаљеност	masofa	distance
удаљености	masofalar	distance
удео	ulush	share
удружења	uyushmalar	associations
удружење	uyushma	union
уефа	uefa	uefa
ужем	allaqachon	narrow
уживо	jonli	live
ужица	ujitsa	uzice
ужице	ujitse	uzice
ужичка	ujichka	uzice (town in serbia)
уз	uz	with
узастопних	ketma-ket	consecutive
узгој	naslchilik	breeding
уздиже	ko&#39;tariladi	rises
узео	oldi	took
узети	oling	take
узима	oladi	takes
узимају	oladilar	taking
узимање	olish	taking
узме	olmoq	take
узор	rol modeli	sample
узору	tongda	model
узрок	sabab	cause
узрока	sabab	sample
узрокује	sabablari	cause
указује	ko&#39;rsatadi	indicates
указују	belgilang	indicate
укидања	bekor qilish	termination
укинут	bekor qilindi	terminated
укинута	bekor qilindi	cancelled
уклањање	olib tashlash	removing
уколико	agar	if
украјина	ukraina	ukraine
украјински	ukrain	ukraine
украјинци	ukrainlar	ukrainians
укупан	jami	total
укупна	jami	total
укупне	jami	total
укупни	jami	total
укупно	jami	total
укупног	jami	total
укупном	jami	total
укус	ta&#39;mga	taste
укуса	ta&#39;mga	taste
укључен	yoqilgan	included
укључени	kiritilgan	included
укључивала	kiritilgan	included
укључује	o&#39;z ichiga oladi	included
укључују	o&#39;z ichiga oladi	include
укључујући	shu jumladan	including
улагања	investitsiyalar	investments
улаз	kirish	penetration, entrance
улаза	kirish	entry
улазак	kirish	entry
улазе	ular kiradilar	enter
улази	kiradi	come in
уласка	kirish	entry
улива	uliva	flows
улица	ko‘cha	street
улицама	ko&#39;chalar	streets
улице	sizning yuzingizda	streets
улици	ko&#39;cha	street
улога	roli	role
улоге	rollarda	parts
улогу	roli	stake
улози	buyurtma berish	role
умерено	mo&#39;&#39;tadil	mild
уместо	ning o&#39;rniga	instead
уметник	rassom	artist
уметника	rassom	artist
уметници	rassomlar	artists
уметничка	badiiy	art
уметничке	badiiy	art
уметнички	badiiy	artistic
уметничким	badiiy	art
уметничких	badiiy	art
уметничко	badiiy	art
уметничког	badiiy	artistic
уметничку	badiiy	artistic
уметност	san&#39;at	art
уметности	san&#39;at	arts
умире	o&#39;ladi	dies
умрла	vafot etdi	died
умро	vafot etdi	died
умјетности	san&#39;at	arts
ун	un	united nation
уна	una	una
уназад	orqaga	backward
унапред	oldindan	in advance
унапређен	targ&#39;ib qilingan	promoted
унеско	yunesko	unesco
универзитет	universitet	university
универзитета	universitet	universities
универзитету	universitet ichida	university
уништен	yo&#39;q qilindi	destroyed
уништена	yo&#39;q qilindi	destroyed
уништено	yo&#39;q qilindi	destroyed
уништења	yo&#39;q qilish	destruction
уништење	yo&#39;q qilish	destroying
уништио	yo&#39;q qilindi	destroyed
унија	birlashma	union
уније	birlashma	union
унији	birlashma	union
унију	birlashma	union
уноси	yozuvlar	inputs
унук	nevarasi	grandson
унутар	ichida	inside
унутра	ichida	inside
унутрашња	ichki	internal
унутрашње	ichki	internal
унутрашњег	ichki	inside
унутрашњем	ichki	interior
унутрашњи	ichki	inside
унутрашњим	ichki	internal
унутрашњих	ichki	internal
унутрашњост	ichki	interior
унутрашњости	ichki	interior
унутрашњу	ichki	internal
уобичајено	odatda	usually
уопште	umuman	at all
уопштено	umuman	generally
уочи	oldin	before
упале	yallig&#39;lanish	entered
уписао	imzolandi	entered
упознао	uchrashdi	meet
упозорава	ogohlantiradi	warns
упоредо	parallel	compare
упорно	qat&#39;iyat bilan	persistently
употреба	foydalanish	utilisation
употребе	foydalanish	use
употреби	foydalanish	use
употребио	ishlatilgan	used
употребом	foydalanish	using
употребу	foydalanish	usage
употребљава	foydalanadi	use
употребљавају	foydalanish	using
управа	boshqarish	management
управе	ma&#39;muriyati	administration
управне	ma&#39;muriy	administratives
управни	ma&#39;muriy	administrative
управник	menejer	manager
управо	yoqilgan	precisely
управом	boshqarish	administration
управу	to&#39;g&#39;ri	management
управља	boshqaradi	runs
управљао	boshqarildi	administered
управљања	boshqarish	management
управљање	boshqarish	control
упркос	ga qaramasdan	despite
упутио	ko&#39;rsatma berilgan	sent
упутства	ko&#39;rsatmalar	manuals
упућује	ishora qiladi	sends
урадио	qilmoq	did
уредник	muharriri	editor
уређај	qurilma	device
уређаја	qurilma	device
уређаји	qurilmalar	gadgets
уређења	tartibga solish	organization
уређење	tartibga solish	regulation
уређењу	tartibga solish	structuring
урош	urosh	urosh
уроша	urosha	urosh
усвојен	qabul qilingan	accepted
усвојила	qabul qilingan	adopted
усвојио	qabul qilingan	accepted
уско	yaqindan	narrowly
ускоро	tez orada	soon
ускрс	pasxa	resurrection
услед	sababli	after
уследила	ergashdi	followed by
уследио	ergashdi	followed
услов	shart	condition
услова	shartlari	conditions
услове	shartlari	conditions
услови	shartlari	conditions
условима	shartlari	conditions
услуга	bir yaxshilik	services
услуге	xizmatlar	services
усник	og&#39;iz bo&#39;shlig&#39;i	mouthpiece
