$	dollarni tashkil etadi	dollar
tradicionalni	an&#39;anaviy	traditional
tradicionalnih	an&#39;anaviy	traditional
tradicionalnim	an&#39;anaviy	traditional
tradicionalno	an&#39;anaviy ravishda	traditional
trag	iz	trace
tragedija	fojia	tragedy
tragedije	fojia	tragedy
tragova	izlari	traces
tragove	izlari	traces
tragovi	izlari	traces
trajala	davom etdi	lasted
trajale	davom etdi	lasted
trajalo	davom etdi	take
trajanja	davomiyligi	duration
trajanje	davomiyligi	durattion
trajao	davom etdi	lasted
trajati	oxirgi	last
traje	davom etadi	lasts
trajno	doimiy ravishda	permanently
traju	oxirgi	last
transakcija	bitim	transaction
transport	transport	transport
tranzistora	tranzistorlar	transistors
travnik	o&#39;tloq	travnik
travnika	o&#39;tloq	travnika
travniku	maysazor	travnik
traže	ni axtarish	seek
traženje	qidirmoq	searching
tražeći	so&#39;rab	looking
traži	qidirmoq	search
tražio	deb so&#39;radi	sought
tražiti	qidirmoq	seek
trbušne	qorin bo&#39;shlig&#39;i	abdominal
treba	kerak	should be
trebaju	ular kerak	need
trebala	kerak	should
trebale	kerak	needed
trebali	kerak	should have
trebalo	kerak	should
trebao	kerak	shoud
trebinje	trebinje	trebinje
trebinju	kerak	trebinju
trend	trend	trend
trener	murabbiy	trainer
trenera	murabbiy	coach
trenja	ishqalanish	friction
trenje	ishqalanish	friction
trenutak	lahza	moment
trenutka	lahza	moment
trenutku	lahza	moment
trenutni	joriy	current
trenutno	hozirda	at the momment
tretman	davolash	treatment
tretmanu	davolash	treatment
treća	uchinchi	third
treće	uchinchi	third
trećeg	uchinchi	third
trećem	uchinchisi	third
treći	uchinchi	third
trećina	uchinchi	third
trećine	uchdan biri	thirds
trećoj	uchinchisi	third
trešnja	gilos	cherry
trg	trg	square
trga	kvadrat	square
trgovaca	savdogarlar	traders
trgovačka	tijorat	merchant
trgovačke	tijorat	commercial
trgovački	tijorat	trading
trgovci	savdogarlar	clerks
trgovina	do&#39;kon	commerce
trgovine	do&#39;konlar	commerce
trgovini	savdo	trade
trgovinom	savdo	trade
trgovinu	savdo	trade
trgu	kvadrat	square
tri	uch	three
tribunalom	sud	tribunal
trideset	o&#39;ttizda	thirty
trifunović	trifunović	trifunovic
trigonometrijske	trigonometrik	trigonometric
triju	uch	three
trnovo	tikan	trnovo
troje	uch	three
tron	taxt	throne
trougao	uchburchak	triangle
trougla	uchburchak	triangle
trovanja	zaharlanish	poisonings
troy	troy	troy
trošak	qiymati	expense
troškova	xarajatlar	costs
trudna	homilador	pregnant
trudnoća	homiladorlik	pregnancy
trudnoće	homiladorlik	pregnancy
trupa	murda	torso
trupe	qo&#39;shinlar	troops
tržišta	bozorlar	markets
tržište	bozor	market
tržištu	bozor	market
tu	siz	here
tuge	qayg&#39;u	sorrows
tulijum	tulium	thulium
tumačenja	talqinlar	explanation
tumačenje	talqin	interpretation
tumačenju	talqin	interpertation
tumor	shish	tumor
tumora	shish	tumor
tumori	o&#39;smalar	tumors
tunel	tunnel	tunnel
tunis	tunisiya	tunisia
turci	turklar	turks
turista	sayyoh	tourist
turistička	sayyoh	tourist
turističke	sayyoh	tourist
turistički	sayyoh	travel
turizam	turizm	tourism
turizma	turizm	tourism
turneja	tur	tour
turneje	turlar	tour
turneju	tur	tour
turnir	turniri	tournament
turnira	turniri	tournament
turniri	musobaqalar	tournaments
turno	burish	turno
turska	kurka	turkish
turske	turkcha	turkish
turski	turkcha	turkish
turskim	turkcha	turkish
turskog	turkcha	turkish
turskoj	turkcha	turkey
turskom	turkcha	turkish
tursku	turkcha	turkey
tuzla	tuzla	tuzla
tuzlanskog	tuzla	tuzla
tuzle	tuzle	tuzla
tuzli	tuzli	tuzla
tuđman	tudjman	tudjman
tuđmana	tudjman	tudjman
tv	tv	tv
tvari	moddalar	matter
tvoje	sizniki	yours
tvorac	yaratuvchisi	creator
tvore	shakl	create
tvorevina	yaratish	product
tvornica	zavod	factory
tvornice	fabrikalar	factories
tvrde	ular da&#39;vo qilishadi	claim
tvrdi	da’volar	claims
tvrdio	da’vo qilingan	claimed
tvrdnja	talab	claim
tvrdnje	da’volar	claims
tvrdoća	qattiqlik	hardness
tvrtka	kompaniyasi	company
tvrtko	kompaniyasi	tvrtko
tvrđava	qal&#39;a	fortress
tvrđave	qal&#39;alar	fortress
tvrđavu	qal&#39;a	fortress
tzv	deb atalmish	so called
u	u	in
ubija	o&#39;ldiradi	kiled
ubijaju	o&#39;ldirishadi	are killing
ubijen	o&#39;ldirilgan	killed
ubijeni	o&#39;ldirilgan	murdered
ubijeno	o&#39;ldirilgan	killed
ubio	o&#39;ldirilgan	killed
ubistva	qotillik	murders
ubistvo	qotillik	murder
ubiti	o&#39;ldirmoq	kill
ubraja	hisoblaydi	counts
ubrajaju	ular hisoblashadi	include
ubrzanje	tezlashtirish	acceleration
ubrzo	yaqinda	soon
ubuntu	ubuntu	ubuntu
ubuntua	ubuntua	ubuntu
udaje	uylanadi	marry
udala	uylangan	married
udaljena	uzoqdan	away
udaljenost	masofa	distance
udaljenosti	masofalar	distance
udar	urish	impact
udara	ish tashlashlar	strike
udarac	puflamoq	blow
udari	ish tashlashlar	strikes
udio	ulush	part
udovica	beva	widow
udruženja	uyushmalar	association
udruženje	uyushma	association
uefa	uefa	uefa
ugalj	ko&#39;mir	coal
ugao	burchak	corner
ugarske	venger	hungary
ugarski	venger	hungarian
ugarskog	venger	hungarian
ugarskoj	venger	hungarian
ugarskom	venger	hungary
ugarsku	venger	hungary
ugla	burchaklar	angle
uglavnom	asosan	mainly
ugled	obro&#39;si	reputation
uglja	ko&#39;mir	coal
ugljen	ko&#39;mir	charcoal
ugljik	uglerod	carbon
ugljika	uglerod	carbon
ugljikohidrati	uglevodlar	carbohydrates
uglom	burchak	angle
uglova	burchaklar	anges
uglu	burchak	corner
ugovor	shartnoma	contract
ugovora	shartnoma	contract
ugovorom	shartnoma	contract
uhapšen	hibsga olingan	arrested
ujedinjene	birlashgan	united
ujedinjeni	birlashgan	united
ujedinjenih	birlashgan	united
ujedinjenim	birlashgan	united
ujedinjenje	birlashtirish	unification
ujedinjeno	birlashgan	united, consolidated
ujedinjenog	birlashgan	united
ujedno	xuddi shu paytni o&#39;zida	same time
ujutro	ertalab	in the morning
ukazao	ishora	pointed
ukazuje	ko&#39;rsatadi	indicates
ukazuju	belgilang	indicate
uključuje	o&#39;z ichiga oladi	include
uključuju	o&#39;z ichiga oladi	include
uključujući	shu jumladan	including
ukloniti	olib tashlang	remove
ukoliko	agar	if
ukraden	o&#39;g&#39;irlangan	stolen
ukrajina	ukraina	ukraine
ukrajinci	ukrainlar	ukrainians
ukras	bezatish	decoration
ukratko	qisqasi	briefly
ukupan	jami	total
ukupna	jami	total
ukupne	jami	total
ukupnim	jami	total
ukupno	jami	total
ukupnog	jami	total
ukupnom	jami	total
ukus	ta&#39;mga	taste
ulaganja	investitsiyalar	investments
ulaska	kirish	entry
ulaz	kirish	entry
ulaza	kirish	entrance
ulazak	kirish	entry
ulaze	ular kiradilar	enter
ulazi	kiradi	enters
ulaznih	kiritish	entry
ulazu	kirish	entrance
ulica	ko&#39;cha	street
ulice	ko&#39;chalar	street
ulici	ko&#39;cha	street
ulijeva	quyadi	flows
ulja	yog&#39;lar	oil
ulkus	yara	ulcer
ulkusa	yara	ulcus
ulkusne	oshqozon yarasi	acorn
uloga	roli	role
uloge	rollarda	parts
ulogu	roli	part
ulozi	paylar	role
umire	o&#39;ladi	dies
umjerena	mo&#39;&#39;tadil	temperate
umjereno	mo&#39;&#39;tadil	moderate
umjesto	o&#39;rniga	instead
umjetnici	rassomlar	artists
umjetnik	rassom	artist
umjetnika	rassomlar	artist
umjetnička	badiiy	art
umjetničke	badiiy	art
umjetnički	badiiy	art,artistic
umjetničkih	badiiy	artistic
umjetnost	san&#39;at	art
umjetnosti	san&#39;at	arts
umre	u vafot etadi	die
umrežavanje	tarmoq	networking
umrla	vafot etdi	died
umro	vafot etdi	died
un	un	un
una	una	una
unaprijed	oldindan	advance
unatoč	qaramay	despite
und	va	and
une	bitta	una
unescoa	yunesko	unesco
uni	uni	una
unija	birlashma	union
unije	birlashma	union
unijeti	kirmoq	input
uniji	birlashma	union
union	birlashma	union
united	birlashgan	united
university	universitet	university
univerzitet	universitet	university
univerziteta	universitet	university
univerzitetima	universitetlar	universities
univerzitetski	universitet	university
univerzitetu	universitet	university
uništavanje	yo&#39;q qilish	destruction
uništena	yo&#39;q qilindi	destroyed
uništenja	yo&#39;q qilish	destruction
uništiti	yo&#39;q qilmoq	destroy
unosi	yozuvlar	importing
unprofora	buzilmagan	unprofor
unskosanskog	unskosanskog	una - sana
unuka	nevarasi	granddaughter
unutar	ichida	inside
unutrašnja	ichki	interior
unutrašnje	ichki	inner
unutrašnjeg	ichki	inside
unutrašnji	ichki	internal
unutrašnjih	ichki	inner
unutrašnjim	ichki	internal
unutrašnjost	ichki	interior
unutrašnjosti	ichki	interior
uobičajena	umumiy	usual,common
uobičajene	umumiy	usual
uobičajeni	umumiy	common
uobičajeno	odatda	common
uopće	umuman	at all
uopšte	umuman	general
uostalom	oxirida	after all
uoči	oldin	before
uočio	payqadi	observed
upala	yallig&#39;lanish	inflammed
upale	yallig&#39;lanish	pneumonia
upisuje	kiradi	writes
uporedo	parallel ravishda	parallel
uporišta	qo&#39;ralar	stronghold
upotreba	foydalanish	use
upotrebe	foydalanish	use
upotrebi	foydalanish	use
upotrebljava	foydalanadi	uses
upotrebljavaju	foydalanish	use
upotrebom	foydalanish	use of
upotrebu	foydalanish	use
upoznaje	bilan uchrashadi	meet
upoznao	uchrashdi	meet
uprava	boshqarish	administration
uprave	ma&#39;muriyati	administration
upravlja	boshqaradi	runs
upravljaju	boshqarish	manage
upravljanja	boshqarish	management
upravljanje	boshqarish	managing
upravno	ma&#39;muriy	administrative
upravo	to&#39;g&#39;ri	i was just
upravom	boshqarish	administration
upravu	boshqarish	administration
uprkos	ga qaramasdan	in spite of
uputa	ko&#39;rsatmalar	directions
upute	ko&#39;rsatmalar	directions
uputio	ko&#39;rsatma berilgan	goes to
upućuje	ishora qiladi	suggests
upućuju	murojaat qiling	shoot
uradi	qilmoq	device
uradio	bajarildi	did
uraditi	qilmoq	do
uranijum	uran	uranium
urbana	shaharcha	urban
urbane	shaharcha	urban
urbani	shaharcha	urban
urednik	muharriri	editor
uređaj	qurilma	device
uređaja	qurilma	device
uređaji	qurilmalar	devices
uređajima	qurilmalar	device
uređena	tartibga solingan	ordered
uređenja	tartibga solish	decoration
uređenje	tartibga solish	organization
uređenju	tartibga solish	structuring
us	biz	us
usa	aqsh	usa,abbrevation of united states of america
usb	usb	usb
useljenika	muhojirlar	immigrants
usko	qattiq	narrowly
uskoro	yaqinda	soon
uskrs	pasxa	easter
uskrsa	pasxa	easter
uskufi	uskufi	iskufi
uslijed	sababli	due to
uslijedila	ergashdi	followed by
uslijedio	ergashdi	followed
usljed	sababli	during
uslov	shart	condition
uslova	shartlari	conditions
uslove	shartlari	conditions
uslovi	shartlari	terms
uslovima	shartlari	conditions
usluga	xizmat	services
usluge	xizmatlar	services
usmena	og&#39;zaki	spoken
usne	lablar	lips
usora	usora	usora    (name of town)
usore	usore	usora
usori	usori	usori
uspijeva	muvaffaqiyat qozonadi	manage
uspijevaju	ular muvaffaqiyatga erishmoqdalar	manage
uspio	muvaffaqiyatga erishdi	succeed
uspjeh	muvaffaqiyat	success
uspjeha	muvaffaqiyat	success
uspjehe	yutuqlar	success
uspjehom	muvaffaqiyat	success
uspjela	muvaffaqiyatga erishdi	succeeded
uspjele	muvaffaqiyatga erishdi	managed
uspjeli	muvaffaqiyatga erishdi	managed
uspjesi	yutuqlar	successes
uspješan	omadli	successful
uspješna	omadli	successful
uspješni	omadli	successful
uspješno	muvaffaqiyatli	succesfull
uspon	ko&#39;tarilish	rise
usporedba	taqqoslash	comparison
usporedbi	taqqoslash	comparing
uspostavili	tashkil etilgan	founded
uspostaviti	o&#39;rnatmoq	establish
uspostavlja	o&#39;rnatadi	constitutes
uspostavljaju	o&#39;rnatmoq	established
uspostavljanja	tashkil etish	introducing
uspostavljanje	tashkil etish	establishment
uspostavljena	tashkil etilgan	established
usprkos	qaramay	despite
usta	og&#39;iz	mouth
ustanak	qo&#39;zg&#39;olon	uprising
ustanka	qo&#39;zg&#39;olon	uprising
ustanova	muassasa	institute
ustanove	muassasalari	institution
ustav	konstitutsiya	constitution
ustava	konstitutsiya	constitution
ustavna	konstitutsiyaviy	constitutional
ustavne	konstitutsiyaviy	constituional
ustavni	konstitutsiyaviy	constitutional
ustavnog	konstitutsiyaviy	constitutional
ustavom	konstitutsiya	constitution
ustavu	konstitutsiya	constitution
ustima	og&#39;iz	mouth
ustvari	aslini olib qaraganda	in fact
usvojen	qabul qilingan	adopted
usvojena	qabul qilingan	received
utakmica	gugurt	match
utakmice	gugurtlar	game
utakmici	gugurtlar	game
utakmicu	gugurt	game
utc	utc	utc
utemeljen	tuproqli	found
utemeljena	tuproqli	founded
uticaj	ta&#39;sir qiladi	impact
uticaja	ta&#39;sir	influence
uticajem	ta&#39;sir qiladi	influence
uticajima	ta&#39;sir qiladi	impacts
uticala	ta&#39;sir qildi	influenced
utiče	ta&#39;sir qiladi	affect
utiču	ta&#39;sir qiladi	affect
utjecajem	ta&#39;sir	influence
utvrda	qal&#39;a	fort
utvrde	istehkomlar	foritications
utvrditi	aniqlash uchun	determine
utvrđena	aniqlangan	confirmed
utvrđeni	aniqlangan	established
utvrđenja	istehkomlar	fortresses
utvrđenje	istehkom	fortification
utvrđeno	aniqlangan	determined
utvrđuje	belgilaydi	determined
uveden	tanishtirdi	introduced
uveliko	juda katta	considerably
uveo	tanishtirdi	introduced
uvijek	har doim	always
uvjet	shart	condition
uvjeta	shartlari	conditions
uvjete	shartlari	conditions
uvjeti	shartlari	conditions
uvjetima	shartlari	conditions
uvod	kirish	introduction
uvodi	kirish	introduced
uvođenja	kirish	introduction
uvođenje	kirish	introduction
uvođenjem	tanishtirish orqali	introduction
uz	uz	with
uzeo	oldi	took
uzeti	olingan	taken
uzgajaju	ular zoti	grown
uzgoj	naslchilik	growing
uzima	oladi	takes
uzimaju	oladilar	take
uzimanje	olish	taking
uzor	naqsh	model
uzoru	naqsh	ideal
uzroci	sabablari	causes
uzrok	sabab	cause
uzroka	sabab	cause
uzrokovati	sabab	cause
uzrokuje	sabablari	causes
uzrokuju	sabab	caused
uzvišenja	balandliklar	mound
ući	kirmoq	enter
uče	o&#39;rganish	learn
učenici	talabalar	students
učenik	talaba	pupil
učenika	talabalar	students
učenja	o&#39;rganish	teaching
učenje	o&#39;rganish	study
učenju	o&#39;rganish	learning
učestvovala	ishtirok etdi	participated
učestvovali	ishtirok etdi	participated
učestvovalo	ishtirok etdi	took part
učestvovao	ishtirok etdi	involve
učestvovati	ishtirok etish	participate
učestvuje	ishtirok etadi	take part
učestvuju	ishtirok eting	participate
učešće	ishtirok etish	participation
uči	o&#39;rgatadi	is being learned
učini	qiling	do
učinila	qildi	did
učinili	qildi	did
učinio	qildi	did
učiniti	qilmoq	make
učio	o&#39;rgatilgan	learned
učitelj	o&#39;qituvchi	teacher
uđe	kiradi	enters
ušao	kirdi	entered
ušla	chapga	entered
ušle	kirdi	entered
ušli	chapga	entered
ušlo	ketdi	entered
ušća	quloqlari	delta
ušće	qabriston	usce
ušću	quloq	mouth
uživali	zavqlandi	enjoy
uživao	zavqlandi	enjoyed
uživo	jonli	live
v	v	v,middle initial
vagina	qin	vagina
vagine	qin	vagina
vajta	oq	vajta
vaju	vaju	vaju
vakuf	vaqf	vakuf
vakufa	vaqf	vakuf
val	val	val (river)
valja	valja	we should
valova	to&#39;lqinlar	waves
valuta	valyuta	currency
valute	valyuta	currency
valutu	valyuta	currency
vam	sizga	you
vama	sizga	you
van	mikroavtobus	out of
vanjska	tashqi	outer
vanjske	tashqi	external
vanjski	tashqi	outer
vanjskih	tashqi	foreign
vanjskim	tashqi	outside
vanjsko	tashqi	foreing
vanjskog	tashqi	outside
vareš	pishirasiz	vares
varijabla	o&#39;zgaruvchan	variable
varijable	o&#39;zgaruvchilar	variables
varijabli	o&#39;zgaruvchilar	variables
varijanta	variant	variant
varijante	variantlar	variants
varira	o&#39;zgaradi	varies
variraju	farq qiladi	vary
varoš	varosh	borough
vas	siz	you
vasiljevič	vasiljevich	vasiljevič
vat	vat	watt
vatikan	vatikan	vatican
vatra	olov	fire
vaš	sizning	your
važan	muhim	important
važi	yaroqli	represent
važna	muhim	important
važne	muhim	important
važni	muhim	important
važnih	muhim	important
važnije	muhimroq	important
važniji	muhimroq	important
važnijih	muhimroq	important
važno	muhim	important
važnost	ahamiyati	importance
važnosti	ahamiyati	importance
važnu	muhim	important
vc	vc	wc
ve	va	ve
vedad	vedad	vedad
vegetacija	o&#39;simlik	vegetation
velež	velež	velež
veleža	veleza	velez
velik	katta	big
velika	katta	large
velike	katta	big
veliki	katta	big
velikih	katta	big
velikim	katta	large
veliko	katta	large
velikog	ajoyib	large
velikoj	ajoyib	large
velikom	ajoyib	high
veliku	ajoyib	big
veličanstveni	ajoyib	great
veličanstvenog	ajoyib	magnificent
veličina	hajmi	size
veličine	hajmi	size
veličini	hajmi	size
veličinu	hajmi	size
vene	tomirlar	veins
venecija	venetsiya	venice
venecije	venetsiya	venice
venera	venera	venus
venere	venere	venus
veoma	juda	very
vergilije	virgil	vergilije
verzija	versiyasi	version
verzije	versiyalari	versions
verziji	versiyasi	version
verziju	versiyasi	version
veselin	veselin	veselin
vetar	shamol	vetar (juzni vetar - name of a music band. juzni vetar - south wind)
veza	ulanish	connection
vezama	rishtalar	connections
vezan	bog&#39;langan	linked
vezana	bog&#39;langan	connected
vezane	bog&#39;langan	related
vezani	bog&#39;langan	tied
vezano	bog&#39;liq	connected
veze	ulanishlar	ties
vezi	rishtalar	about
vezir	vazir	vizier
vezira	vazir	vizier
vezu	ulanish	ties
vezuje	bog&#39;laydi	ties
već	allaqachon	already
veća	kattaroq	biger
veće	kechasi	evening
većeg	kattaroq	bigger
većem	kattaroq	most
veći	kattaroq	most
većih	kattaroq	larger
većim	kattaroq	greater
većina	eng	most
većine	eng	majority
većini	eng	majority
većinom	asosan	majority
većinski	ko&#39;pchilik	majority
većinu	eng	most
većoj	kattaroq	larger
veću	kattaroq	greater
večer	oqshom	evening
večera	kechki ovqat	dinner
večeri	oqshomlar	evening
veže	minoralar	ties
vežu	galstuk	tie
vi	siz	you
vid	vid	kind
vida	vida	sight
vide	vide	see
video	video	video
vidi	qarang	see
vidimo	ko&#39;rib turibmiz	see
vidio	ko&#39;rgan	saw
vidjeli	ko&#39;rilgan	see
vidjeti	ko&#39;rish uchun	see
vidljiv	ko&#39;rinadigan	visible
vidljiva	ko&#39;rinadigan	visible
vidljive	ko&#39;rinadigan	visible
vidljivi	ko&#39;rinadigan	visible
vidljivo	ko&#39;rinadigan	visible
vidu	mehribon	considering
vii	vii	vii
viii	viii	8
vijadukt	viadukt	viaduct
vijek	asr	century
vijeka	asr	century
vijekova	asrlar	ages
vijekovima	asrlar davomida	centuries
