$	usd	dollar
శిష్యుడు	māceklis	disciple
శిష్యుడైన	sekotājs	protege
శిష్యులకు	sekotāji	to disciples
శిష్యులు	mācekļi	students
శీతల	mīksts	cold
శీతాకాలం	ziema	winter
శీతాకాలంలో	ziema	during winter
శీతోష్ణ	klimats	heat
శీర్షిక	galvene	question and answers page
శీర్షికలు	paraksti	stories
శీల	progresīvs	type
శుకృడు	sukrdu	sukrudu
శుక్ర	piektdiena	sperm
శుక్రవారం	piektdiena	friday
శుక్రుడు	venera	venus
శుక్ల	šukla	from new moon to full moon
శుద్దోధనుడు	suddodhanudu	shuddodanudu
శుద్ధ	tīrs	pure
శుద్ధి	rafinēts	filter
శుభ	labi	good
శుభం	veiksmi	good
శూన్యం	nulle	nothing
శృంగార	porno	sex
శృంగేరి	sringeri	srungeri
శృతి	šruti	sruthi
శెలవుదినాలు	brīvdienas	holidays
శేఖర్	šekhars	shekar
శైలి	stils	style
శైలిని	stils	style
శైలిలో	stils	in the style
శైవ	šiva	shiva
శోధన	meklēt	research
శోభన్	sobhan	shoan
శ్రద్ధ	uzmanību	interest
శ్రమ	centieni	hardwork
శ్రవణం	skaņa	listenning
శ్రామిక	strādā	worker
శ్రావణ	klausos	a month name in telugu (sravana)
శ్రీ	šri	sree
శ్రీకాకుళం	srikakulam	srikakulam
శ్రీకారం	acme	beginning
శ్రీకాళహస్తి	srikalahasti	sri kala hasthi
శ్రీకృష్ణ	krišna	sri krishna
శ్రీకృష్ణదేవరాయల	srikrsnadevarayala	sri krishna devaraya (king)
శ్రీకృష్ణదేవరాయలు	srikrsnadevarayalu	sree krishna devaraya
శ్రీకృష్ణుడు	krišna	sri krishna
శ్రీకృష్ణుని	kungs krišna	srikrishna
శ్రీదేవి	sridevi	sridevi
శ్రీధర్	sridhar	sreedhar
శ్రీనివాస	srinivasa	srinivasa
శ్రీనివాసరావు	rao	srinivasarao
శ్రీనివాస్	srinivas	sreenivas (name)
శ్రీపాద	sripada	sripada
శ్రీమతి	jaunkundze.	smt
శ్రీమహావిష్ణువు	šrimahavisnuvu	sri maha vishnu
శ్రీమాత	srimata	sri mata
శ్రీరంగం	šrirangama	srirangam
శ్రీరామ	rama	sri rama majesty
శ్రీరాముడు	rama	sri rama
శ్రీరాముని	rama	sri ram
శ్రీరాములు	sreeramulu	sri ramulu
శ్రీలంక	šrilanka	srilanka
శ్రీలంకకు	šrilanka	to srilanka
శ్రీవారి	srivari	lord
శ్రీవిద్య	šrivijaja	srividya
శ్రీవేంకటేశ్వర	šrivenkatesvara	sri venkateshwara
శ్రీశైల	srisailam	sreesaila
శ్రీశైలం	srisailam	srisailam
శ్రీశ్రీ	džons smits	sri sri
శ్రీహరి	hari	srihari
శ్రేణి	diapazons	ranges
శ్రేణిలో	sērija	class
శ్రేణులు	klasifikācija	ranges
శ్రేయస్సు	labklājība	welwishing
శ్లోకం	daudzināt	proverb
శ్లోకము	vārsma	shlokam
శ్లోకములు	panti	poems
శ్లోకములో	slokamulo	in shlokam
శ్లోకాలు	dziedājumi	verses
శ్వాస	elpošana	breath
షరతు	stāvoklis	condition
షా	šahs	shah
షాంఘై	šanhaja	shanghai
షాక్	šoks	shock
షాజహాన్	šahs jahans	shah jahan
షాద్‌నగర్	šadnagars	shad nagar (its a place)
షాపింగ్	iepirkšanās	shopping
షాయిస్తా	šajista masajids	shayistha
షావుకారు	magnāts	shop keeper
షాహి	šahi	shahi
షాహీ	šahi	shahi
షాహ్	šahs	curse
షిప్	kuģis	ship
షియా	šī	shia muslims
షిరిడీ	širdi	shiridi
షుమారుగా	par	averagely
షేక్స్పియర్ని	šekspīrs	shakespeare
షేక్‌స్పియర్	šekspīrs	shakespeare
షేర్	dalies	share
షో	izrāde	show
స	sarkangalvīte	sa
సం	nē.	chapter
సంకలనం	rediģēt	edition
సంకల్పం	noteikšana	determination
సంకీర్ణ	koalīcija	group
సంకీర్తనలు	sankirtanalu	deviotional songs
సంకీర్తనా	sankirtana	worshiping
సంకేతం	parakstīt	signal
సంకేతంగా	zīme	sanketham
సంకేతాన్ని	signāls	signal
సంకేతాలను	signāli	signals
సంక్రాంతి	tapetes	sankranti
సంక్లిష్టమైన	sarežģīts	sanklishtamaina
సంక్షిప్త	īss	short
సంక్షిప్తంగా	īsumā	briefly
సంక్షేమ	labklājība	betterment
సంక్షోభం	krīze	recession
సంఖ్య	nē	number
సంఖ్యను	skaits	counting
సంఖ్యల	cipari	numbered
సంఖ్యలను	cipari	numbers
సంఖ్యలు	cipari	numbers
సంఖ్యలో	skaits	in number
సంఖ్యా	skaits	count
సంఖ్యాక	skaits	number of
సంగతి	pasākums	issue
సంగతులు	lietas	sangathulu
సంగమ	konflikts	confluence
సంగమం	saplūšana	union
సంగారెడ్డి	sangareddy	sanga reddy
సంగీత	mūzika	music
సంగీతం	mūzika	music
సంగీతంలో	mūzika	in the music
సంగీతము	mūzika	music
సంగీతానికి	mūzika	to music
సంగీతాన్ని	mūzika	the music
సంగ్రహ	kolekcija	sangraha
సంగ్రహం	kopsavilkums	the essence of bhagavad gîta
సంగ్రామం	kustība	battle
సంఘ	sociālais	society
సంఘం	kopiena	society
సంఘంలో	kopiena	union
సంఘటన	pasākums	incident
సంఘటనల	notikumi	insedent
సంఘటనలు	notikumi	insident
సంఘటనలో	fling	incident
సంఘము	sabiedrība	society
సంఘర్షణ	konflikts	argument
సంఘానికి	kopiena	association
సంఘాన్ని	kopiena	society
సంఘాలు	kopienas	societies
సంచలనం	baumas	information
సంచార	satiksme	traffic
సంచి	soma	bag
సంచిక	izdevums	edition
సంజయ్	sanjay	sanjay
సంజీవరెడ్డి	sanjeeva	sanjeev reddy
సంతకం	parakstīts	signature
సంతకాలు	paraksti	signatures
సంతతి	līnija	children
సంతరించుకుంది	mainīts	attained
సంతానం	bērni	issue
సంతానోత్పత్తి	audzēšana	birth rate
సంతృప్తి	gandarījums	satisfaction
సంతోషం	prieks	happiness
సందడి	troksnis	celebration noise
సందర్భంగా	laikā	situations
సందర్భంలో	lieta	in situations
సందర్భాలలో	gadījumi	situations
సందర్భాలు	mirkļi	situations
సందర్శకులను	apmeklētāji	viewers
సందర్శన	intervija	sandarsam
సందర్శించే	apmeklējums	visit
సందేశం	ziņa	message
సందేశాన్ని	ziņa	message
సందేశాలను	ziņas	messages
సందేశాలు	ziņas	messages
సందేహం	šaubos	doubt
సందేహాస్పదం	apšaubāms	doubtful
సంధి	sarunas	reconcile
సంధ్య	krēsla	evening
సంధ్యాసమయం	krēsla	early morning
సంనెరో	sannero	sumnero
సంపద	bagātība	stuff
సంపదను	bagātība	aquisition
సంపర్క	kontaktpersona	collecting
సంపర్కం	sazinieties	intercourse
సంపాదకుడు	redaktors	earner
సంపాదించి	nopelnīt	gianed
సంపాదించిన	nopelnīts	collect
సంపుట	apjoms	exercise in book
సంపుటం	apjoms	volume
సంపూర్ణ	pabeigts	full
సంపూర్ణంగా	pabeigts	completely
సంపెంగ	sampenga	michelia champaca
సంప్రదాయ	tradīcijas	traditional
సంప్రదాయంగా	tradicionāli	traditionally
సంప్రదాయంలో	tradīcijas	tradition
సంప్రదాయక	tradicionālā	traditional
సంప్రదాయము	konvencija	tradition
సంప్రదాయానికి	tradīcijas	for tradition
సంప్రదాయాల	tradīcijas	traditions
సంప్రదాయాలను	tradīcijas	culture
సంప్రదాయాలలో	tradīcijas	traditionals
సంప్రదాయాలు	tradīcijas	traditionals
సంబందించిన	par	related
సంబంధ	attiecības	related
సంబంధం	attiecības	link
సంబంధము	attiecības	relationship
సంబంధమైన	reliģiskā	relative
సంబంధాన్ని	attiecības	relation
సంబంధాల	attiecības	relation
సంబంధాలను	attiecības	relations
సంబంధాలు	attiecības	relationships
సంబంధించి	saistībā ar	related
సంబంధించిన		relative
సంబంధించినవి	saistīts	related
సంబంధిత	saistīts	belongs to
సంభందం	attiecības	relation
సంభందించిన	saistīts	related to
సంభంధమైన	saistīts	related to
